Date,Time PST,Air Temp °F, Dew Point °F, Rel Hum %, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-08-25,00:15,66.0,54.7,67.0,NW@1.9,7.5,0.0,0,29.95,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,00:30,65.7,54.7,67.7,NW@1.6,5.2,0.0,0,29.95,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,00:45,65.1,54.8,69.2,NW@1.7,7.7,0.0,0,29.95,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,01:00,64.4,54.9,71.2,NW@1.4,4.1,0.0,0,29.95,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,01:15,64.6,54.9,70.6,NW@1.4,6.8,0.0,0,29.95,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,01:30,64.0,54.8,72.0,NW@1.1,3.8,0.0,0,29.96,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,01:45,62.7,54.7,75.1,N@0.9,2.8,0.0,0,29.97,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,02:00,62.7,54.5,74.6,NW@1.2,3.5,0.0,0,29.97,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,02:15,60.4,54.3,80.3,W@1.0,2.1,0.0,0,29.98,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,02:30,59.6,54.1,81.7,W@0.9,1.8,0.0,0,29.98,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,02:45,59.7,54.0,81.3,W@1.3,4.5,0.0,0,29.97,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,03:00,62.5,54.0,73.7,NW@2.1,5.4,0.0,0,29.98,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,03:15,62.4,54.2,74.5,NW@1.8,6.2,0.0,0,29.99,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,03:30,61.7,54.1,76.1,N@1.3,3.1,0.0,0,29.99,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,03:45,61.1,53.8,77.0,NW@1.2,3.5,0.0,0,29.99,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,04:00,61.4,53.6,75.4,NW@1.4,2.8,0.0,0,29.99,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,04:15,60.9,53.8,77.3,NW@1.2,2.7,0.0,0,29.99,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,04:30,60.6,54.2,79.2,NW@1.5,4.0,0.0,0,30.0,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,04:45,60.4,54.2,80.1,W@1.8,6.3,0.0,0,30.0,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,05:00,60.5,53.8,78.3,W@1.6,4.9,0.0,0,30.0,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,05:15,59.9,53.4,79.1,W@1.5,3.5,0.0,1,30.0,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,05:30,59.2,53.3,80.8,W@1.2,3.2,0.0,10,30.01,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,05:45,60.0,53.5,79.0,NW@0.9,3.5,0.0,35,30.01,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,06:00,60.3,54.1,79.7,W@0.6,3.0,0.0,63,30.02,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,06:15,61.3,54.9,79.4,S@0.8,2.4,0.0,101,30.02,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,06:30,62.5,55.7,78.6,SW@0.6,1.9,0.0,137,30.02,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,06:45,63.3,55.8,76.4,NE@1.5,4.4,0.0,177,30.03,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,07:00,65.1,55.6,71.1,NW@1.4,4.5,0.0,220,30.04,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,07:15,66.2,55.6,68.6,NW@1.5,4.7,0.0,263,30.04,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,07:30,66.6,55.1,66.4,NW@1.9,5.7,0.0,308,30.05,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,07:45,67.3,54.7,63.8,NW@2.1,7.0,0.0,355,30.05,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,08:00,67.7,54.5,62.6,NW@2.2,7.7,0.0,401,30.05,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,08:15,68.4,54.6,61.2,NW@2.1,11.4,0.0,446,30.05,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
2019-08-25,08:30,69.1,54.1,58.9,NW@2.6,8.4,0.0,490,30.05,"Cemetery, The Dalles, Wasco County",100008,"Cemetery, OR",2019-11-27 07:10:52.901317
