Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-02-06,23:15,52.9,NW@2.9,9.2,0.0,0,44.5,73.0,29.97,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:54:15.739671
2020-02-06,23:30,52.2,NW@2.8,7.7,0.0,0,44.7,75.7,29.98,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:54:15.739671
2020-02-06,23:45,51.9,NW@3.0,7.9,0.0,0,44.5,75.8,29.97,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:54:15.739671
2020-02-06,24:00,53.8,NW@4.5,11.6,0.0,0,44.1,69.5,29.97,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:54:15.739671
2020-02-07,00:15,51.9,NW@3.5,16.4,0.0,0,44.7,76.3,29.98,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:54:15.739671
2020-02-07,00:30,52.7,NW@4.6,15.7,0.0,0,44.1,72.4,29.98,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:54:15.739671
2020-02-07,00:45,51.9,NW@3.1,10.9,0.0,0,44.5,75.8,29.98,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:54:15.739671
2020-02-07,01:00,51.4,N@2.6,6.5,0.0,0,44.6,77.4,29.99,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:54:15.739671
2020-02-07,01:15,51.3,N@3.0,6.7,0.0,0,44.6,77.7,29.99,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:54:15.739671
2020-02-07,01:30,51.1,NW@3.0,7.3,0.0,0,44.6,78.3,29.99,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:54:15.739671
2020-02-07,01:45,50.9,NW@1.8,5.9,0.0,0,44.6,78.7,30.0,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:54:15.739671
2020-02-07,02:00,50.9,NW@2.2,4.1,0.0,0,44.6,78.8,30.0,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:54:15.739671
2020-02-07,02:15,50.7,NW@2.3,5.9,0.0,0,44.5,79.2,30.0,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:54:15.739671
2020-02-07,02:30,50.7,NE@2.5,5.6,0.0,0,44.3,78.6,30.0,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:54:15.739671
2020-02-07,02:45,50.5,N @3.4,7.4,0.0,0,44.3,79.3,30.0,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:54:15.739671
2020-02-07,03:00,50.4,NW@3.0,6.2,0.0,0,44.3,79.4,30.0,"Cemetery*, The Dalles, Wasco County",100008,"Cemetery, OR",2020-05-03 12:54:15.739671
