Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
1993-12-06,00:15,25.5,,21.3,87.1,0.0,SW@3.3,99999.0,36.8,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,00:30,24.7,,20.8,88.1,0.0,SW@3.0,99999.0,36.8,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,00:45,24.5,,20.7,88.7,0.0,SW@2.8,99999.0,36.7,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,01:00,24.5,,20.7,88.7,0.0,SW@2.1,99999.0,36.7,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,01:15,24.3,,20.6,89.2,0.0,SW@2.5,99999.0,36.7,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,01:30,24.8,,21.1,88.8,0.0,W@2.1,99999.0,36.7,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,01:45,25.9,,21.6,86.4,0.0,W@2.0,99999.0,36.7,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,02:00,25.9,,21.4,85.8,0.0,SW@1.5,99999.0,36.7,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,02:15,25.2,,21.0,87.2,0.0,W@0.4,99999.0,36.7,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,02:30,24.6,,20.8,88.8,0.0,SW@1.1,99999.0,36.7,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,02:45,24.9,,21.0,88.3,0.0,SW@2.2,99999.0,36.6,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,03:00,25.1,,21.0,87.3,0.0,SW@1.4,99999.0,36.6,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,03:15,25.4,,21.2,87.0,0.0,W@1.7,99999.0,36.5,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,03:30,25.3,,21.0,86.7,0.0,W@0.5,99999.0,36.6,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,03:45,24.7,,20.9,88.6,0.0,NE@0.9,99999.0,36.6,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,04:00,24.5,,21.2,90.7,0.0,N@2.2,99999.0,36.6,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,04:15,24.5,,21.0,89.7,0.0,N@2.1,99999.0,36.6,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,04:30,24.7,,21.1,89.2,0.0,N@2.9,99999.0,36.5,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,04:45,25.3,,21.5,88.3,0.0,N@3.0,99999.0,36.5,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,05:00,25.4,,21.4,87.8,0.0,N@1.2,99999.0,36.5,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,05:15,24.4,,21.0,90.4,0.0,NE@0.4,99999.0,36.5,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,05:30,24.7,,21.4,90.7,0.0,NE@1.8,99999.0,36.4,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,05:45,25.2,,21.5,89.1,0.0,NE@2.1,99999.0,36.4,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,06:00,25.4,,21.5,88.1,0.0,N@2.1,99999.0,36.4,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,06:15,25.2,,21.3,88.0,0.0,N@2.0,99999.0,36.3,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,06:30,24.9,,21.1,88.3,0.0,N@2.6,99999.0,36.4,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,06:45,24.9,,21.1,88.3,0.0,N@2.6,99999.0,36.3,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,07:00,24.5,,20.9,89.4,0.0,N@3.1,99999.0,36.3,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,07:15,25.0,,21.2,88.4,0.0,N@2.5,99999.0,36.3,0.0,0,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,07:30,25.1,,21.3,88.4,0.0,N@2.7,99999.0,36.3,0.0,2,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,07:45,25.6,,21.6,87.6,0.0,N@1.7,99999.0,36.3,0.0,7,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,08:00,25.5,,21.8,88.8,0.0,N@2.2,99999.0,36.2,0.0,15,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,08:15,25.7,,22.0,88.5,0.0,N@1.9,99999.0,36.2,0.0,27,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,08:30,26.9,,22.5,85.6,0.0,N@2.7,99999.0,36.2,0.0,50,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,08:45,27.7,,23.0,84.2,0.0,N@2.8,99999.0,36.2,0.0,81,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,09:00,29.8,,24.5,81.5,0.0,N@1.9,99999.0,36.2,0.0,137,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,09:15,30.8,,25.1,79.8,0.0,N@2.0,99999.0,36.1,0.0,93,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,09:30,30.9,,25.8,81.6,,N@1.9,99999.0,36.1,0.0,103,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,09:45,31.9,,25.2,76.1,,NE@1.0,99999.0,36.1,0.0,103,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,10:00,32.2,,24.6,73.2,,E@2.4,99999.0,36.1,0.0,123,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,10:15,32.5,,24.8,73.0,,NE@2.8,99999.0,36.1,0.0,160,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,10:30,33.0,,25.6,74.0,0.0,E@2.9,99999.0,36.1,0.0,192,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,10:45,34.2,,26.4,72.8,0.0,E@3.3,99999.0,36.1,0.0,315,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,11:00,35.1,,26.7,71.4,0.0,E@3.2,99999.0,36.1,0.0,318,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,11:15,34.8,,26.5,71.4,0.0,SE@3.8,99999.0,36.1,0.0,191,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
1993-12-06,11:30,34.6,,26.7,72.5,0.0,SE@2.9,99999.0,36.0,0.0,158,,"WSU Prosser (WSU HQ), Prosser, Benton County",300033,WSU Prosser (WSU HQ),2017-11-23 19:31:42.553515
