Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-09-27,00:15,,W@NA,,,,46.6,76.4,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,00:30,,NW@NA,,,,46.0,77.4,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,00:45,,NW@NA,,,,46.3,82.0,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,01:00,,NE@NA,,,,46.3,82.7,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,01:15,,W@NA,,,,46.3,84.7,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,01:30,,SW@NA,,,,46.4,80.4,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,01:45,,S@NA,,,,46.8,83.5,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,02:00,,NE@NA,,,,46.6,85.3,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,02:15,,N@NA,,,,46.8,82.1,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,02:30,,NE@NA,,,,47.7,76.3,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,02:45,,NW@NA,,,,47.6,83.6,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,03:00,,NW@NA,,,,47.4,78.1,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,03:15,,NW@NA,,,,47.7,78.9,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,03:30,,SW@NA,,,,47.9,80.4,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,03:45,,SE@NA,,,,47.8,80.4,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,04:00,,S@NA,,,,47.7,80.4,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,04:15,,E@NA,,,,47.5,84.7,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,04:30,,E@NA,,,,46.8,87.1,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,04:45,,N @NA,,,,46.5,85.1,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,05:00,,SE@NA,,,,46.3,86.3,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,05:15,,S@NA,,,,46.2,83.0,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,05:30,,NE@NA,,,,46.6,82.9,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,05:45,,NW@NA,,,,46.3,78.1,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,06:00,,NW@NA,,,,46.6,74.7,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,06:15,,N@NA,,,,46.6,75.6,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,06:30,,NW@NA,,,,46.3,73.8,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,06:45,,NW@NA,,,,46.3,75.1,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,07:00,,NW@NA,,,,45.8,74.5,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
2019-09-27,07:15,,SW@NA,,,,45.2,74.0,,Polehn*,100009,"Polehn, OR",2020-05-03 12:43:00.611721
