Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Bed Temp °F,Location,Station ID,Station Name,Download Timestamp
2020-11-25,00:15,42.2,41.2,96.1,0.0,0,30.0,SE,2.3,3.9,0.85,44.5,46.8,23.5,64.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:19.433755
2020-11-25,00:30,42.5,41.4,96.1,0.0,0,30.0,E,1.7,3.1,0.85,44.4,46.8,23.5,64.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:19.433755
2020-11-25,00:45,42.0,41.0,96.0,0.0,0,30.0,E,2.1,3.5,0.85,44.4,46.7,23.4,64.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:19.433755
2020-11-25,01:00,42.8,41.8,96.0,0.0,0,30.0,E,2.1,3.1,0.85,44.5,46.6,23.4,64.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:19.433755
2020-11-25,01:15,43.3,42.3,95.9,0.0,0,30.0,E,1.7,2.8,0.85,44.5,46.6,23.3,65.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:19.433755
2020-11-25,01:30,44.0,42.9,95.7,0.0,0,30.0,E,2.2,3.9,0.85,44.5,46.5,23.3,65.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:19.433755
2020-11-25,01:45,44.7,43.6,95.6,0.0,0,30.0,SE,1.7,4.9,0.85,44.5,46.5,23.2,65.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:19.433755
2020-11-25,02:00,45.6,44.4,95.3,0.0,0,30.0,SE,1.7,4.2,0.85,44.6,46.4,23.2,66.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:19.433755
2020-11-25,02:15,45.9,44.5,95.0,0.0,0,30.0,E,1.8,4.9,0.85,44.6,46.4,23.1,66.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:19.433755
2020-11-25,02:30,46.0,44.5,94.5,0.0,0,30.0,S,2.7,7.1,0.85,44.6,46.4,23.1,66.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:19.433755
2020-11-25,02:45,46.5,44.8,93.6,0.0,0,30.01,S,2.5,5.7,0.85,44.7,46.3,23.0,66.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:19.433755
2020-11-25,03:00,46.6,44.5,92.3,0.0,0,30.01,S,3.4,6.7,0.84,44.8,46.3,23.0,67.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:19.433755
2020-11-25,03:15,46.5,43.9,90.5,0.01,0,30.01,SW,4.8,9.2,0.84,44.8,46.3,22.9,66.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:19.433755
2020-11-25,03:30,44.6,41.9,90.1,0.03,0,30.02,W,4.8,9.2,0.84,44.9,46.3,22.8,66.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:19.433755
2020-11-25,03:45,44.4,41.9,90.9,0.01,0,30.02,SW,2.7,5.7,0.84,44.9,46.2,22.8,66.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:19.433755
2020-11-25,04:00,44.2,41.9,91.3,0.0,0,30.02,SE,0.9,2.4,0.84,45.0,46.2,22.7,66.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:19.433755
