Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Bed Temp °F,Location,Station ID,Station Name,Download Timestamp
2020-06-28,00:15,53.7,51.6,92.6,0.01,0,29.95,W,5.8,11.7,0.77,63.5,65.2,15.3,71.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:01.752369
2020-06-28,00:30,53.5,51.4,92.7,0.0,0,29.94,W,4.7,7.8,0.78,63.4,65.1,15.3,71.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:01.752369
2020-06-28,00:45,53.7,51.6,92.6,0.0,0,29.94,W,5.8,11.0,0.78,63.2,65.0,15.3,71.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:01.752369
2020-06-28,01:00,53.6,51.5,92.5,0.0,0,29.94,W,5.9,8.5,0.79,63.1,65.0,15.3,71.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:01.752369
2020-06-28,01:15,53.6,51.5,92.6,0.0,0,29.93,W,4.9,8.2,0.8,63.0,64.9,15.3,71.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:01.752369
2020-06-28,01:30,53.4,51.4,92.5,0.0,0,29.93,W,4.7,9.2,0.8,62.9,64.8,15.3,71.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:01.752369
2020-06-28,01:45,53.6,51.4,92.3,0.0,0,29.93,W,5.3,9.2,0.81,62.8,64.8,15.3,71.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:01.752369
2020-06-28,02:00,53.6,51.4,92.0,0.0,0,29.92,W,3.7,7.1,0.81,62.8,64.7,15.3,71.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:01.752369
2020-06-28,02:15,53.2,51.0,92.1,0.0,0,29.92,W,2.7,4.2,0.81,62.7,64.6,15.3,71.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:01.752369
2020-06-28,02:30,53.4,51.2,92.3,0.0,0,29.92,W,3.5,7.4,0.82,62.6,64.6,15.3,71.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:01.752369
