Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, Bed Temp °F, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-02-03,23:15,31.3,31.2,30.1,96.1,0.82,N@3.8,6.7,31.3,40.3,43.4,17.5,0.0,0,29.44,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:02:59.742329
2019-02-03,23:30,31.1,31.1,29.9,96.2,0.82,N@3.9,6.0,31.2,40.3,43.3,17.5,0.0,0,29.44,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:02:59.742329
2019-02-03,23:45,31.1,31.0,29.9,96.2,0.82,N@3.3,5.7,31.0,40.3,43.3,17.5,0.0,0,29.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:02:59.742329
2019-02-03,24:00,31.1,31.1,30.0,96.3,0.82,N@3.3,5.7,31.0,40.2,43.3,17.5,0.0,0,29.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:02:59.742329
2019-02-04,00:15,31.3,31.2,30.1,96.3,0.82,N@3.8,6.0,30.9,40.2,43.2,17.5,0.0,0,29.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:02:59.742329
2019-02-04,00:30,31.3,31.2,30.1,96.3,0.82,N@2.8,5.7,30.9,40.2,43.2,17.5,0.0,0,29.45,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:02:59.742329
2019-02-04,00:45,31.4,31.4,30.2,96.2,0.82,N@0.0,0.0,31.0,40.2,43.1,17.5,0.0,0,29.46,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:02:59.742329
2019-02-04,01:00,31.4,31.4,30.3,96.2,0.82,N@0.8,4.9,31.0,40.2,43.1,17.5,0.0,0,29.46,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:02:59.742329
2019-02-04,01:15,31.4,31.4,30.3,96.2,0.82,NE@2.0,3.9,30.6,40.1,43.1,17.5,0.0,0,29.46,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:02:59.742329
2019-02-04,01:30,31.6,31.5,30.5,96.2,0.82,N@0.1,2.8,30.9,40.1,43.0,17.5,0.0,0,29.46,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:02:59.742329
