Date,Time PDT,Air Temp °F, Bed Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-02-19,23:15,44.2,52.8,26.6,49.7,0.0,E@6.2,10.7,0.0,0,41.7,43.4,18.5,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-19,23:30,44.0,52.7,26.3,49.3,0.0,E@5.9,11.4,0.0,0,41.6,43.3,18.4,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-19,23:45,44.5,52.6,24.9,45.7,0.0,E@5.7,11.0,0.0,0,41.5,43.3,18.4,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-19,24:00,45.0,53.9,24.3,43.8,0.0,E@6.4,10.3,0.0,0,41.4,43.2,18.4,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,00:15,44.8,53.8,24.3,44.2,0.0,E@6.1,12.4,0.0,0,41.4,43.2,18.4,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,00:30,44.2,53.3,24.6,45.8,0.0,E@6.1,9.9,0.0,0,41.3,43.1,18.4,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,00:45,43.9,52.8,24.5,46.1,0.0,E@4.0,10.3,0.0,0,41.2,43.0,18.4,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,01:00,43.4,52.0,24.4,46.8,0.0,E@3.5,8.2,0.0,0,41.1,43.0,18.4,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,01:15,43.6,51.9,24.1,45.8,0.0,E@6.9,11.4,0.0,0,41.0,42.9,18.4,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,01:30,43.7,53.0,24.0,45.4,0.0,E@7.5,11.4,0.0,0,41.0,42.9,18.4,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,01:45,43.9,53.1,23.7,44.5,0.0,E@6.2,11.4,0.0,0,40.9,42.8,18.4,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,02:00,43.4,52.0,23.6,45.2,0.0,E@5.2,7.8,0.0,0,40.8,42.8,18.4,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,02:15,42.9,51.7,23.9,46.8,0.0,E@4.9,8.5,0.0,0,40.7,42.7,18.4,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,02:30,42.5,51.4,24.3,48.1,0.0,SE@4.4,10.7,0.0,0,40.7,42.7,18.4,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,02:45,42.3,51.7,24.2,48.5,0.0,E@5.9,11.7,0.0,0,40.6,42.6,18.4,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,03:00,42.3,52.1,24.2,48.5,0.0,E@7.6,12.4,0.0,0,40.5,42.6,18.4,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,03:15,42.4,52.0,23.9,47.5,0.0,E@6.0,11.7,0.0,0,40.4,42.5,18.4,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,03:30,42.1,51.9,23.9,48.2,0.0,E@4.7,10.7,0.0,0,40.4,42.5,18.4,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,03:45,41.8,51.1,23.6,48.2,0.0,E@2.2,9.2,0.0,0,40.3,42.4,18.4,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,04:00,41.8,50.0,23.3,47.6,0.0,E@5.3,10.7,0.0,0,40.2,42.4,18.4,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,04:15,42.0,51.4,23.4,47.5,0.0,E@6.7,11.4,0.0,0,40.2,42.3,18.4,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,04:30,42.2,51.5,23.2,46.7,0.0,E@6.0,11.7,0.0,0,40.1,42.3,18.4,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,04:45,41.9,50.7,23.1,47.0,0.0,E@0.4,5.3,0.0,0,40.0,42.2,18.4,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,05:00,41.8,49.3,23.2,47.4,0.0,SE@0.5,5.3,0.0,0,39.9,42.2,18.4,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,05:15,41.1,49.3,23.7,49.6,0.0,SE@3.2,7.8,0.0,0,39.9,42.1,18.4,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,05:30,40.8,49.5,23.8,50.5,0.0,SE@3.9,8.9,0.0,0,39.8,42.1,18.3,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,05:45,40.4,49.9,24.0,51.6,0.0,E@5.2,9.2,0.0,0,39.7,42.0,18.3,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,06:00,39.6,49.1,24.2,53.6,0.0,E@4.2,8.5,0.0,0,39.7,42.0,18.3,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,06:15,40.2,49.6,23.9,51.9,0.0,SE@3.6,7.8,0.0,0,39.6,41.9,18.3,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,06:30,40.6,50.1,23.6,50.3,0.0,SE@4.2,8.5,0.0,0,39.5,41.9,18.3,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,06:45,40.6,49.3,23.5,50.1,0.0,S@3.1,8.2,0.0,0,39.5,41.8,18.3,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,07:00,40.6,48.5,23.4,50.0,0.0,S@1.7,6.4,0.0,0,39.4,41.8,18.3,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,07:15,38.6,44.8,24.0,55.4,0.0,E@2.7,6.0,0.0,3,39.4,41.7,18.3,30.22,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,07:30,39.9,48.1,23.6,51.6,0.0,E@5.7,9.2,0.0,8,39.3,41.7,18.3,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,07:45,40.2,50.0,23.6,51.1,0.0,E@3.6,8.2,0.0,17,39.2,41.6,18.3,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,08:00,40.5,51.0,23.8,50.9,0.0,SE@3.6,8.2,0.0,47,39.1,41.6,18.3,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,08:15,41.5,53.9,24.1,49.6,0.0,SE@4.1,9.6,0.0,119,39.1,41.5,18.3,30.22,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,08:30,42.4,55.9,24.2,48.2,0.0,E@4.4,8.9,0.0,155,39.1,41.5,18.2,30.22,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,08:45,43.5,57.0,24.3,46.2,0.0,SE@4.2,9.2,0.0,192,39.1,41.4,18.2,30.23,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,09:00,45.1,59.3,24.3,43.8,0.0,S@1.5,6.7,0.0,229,39.3,41.3,18.2,30.23,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,09:15,46.5,61.8,25.0,42.6,0.0,SE@1.7,5.7,0.0,265,39.5,41.3,18.2,30.23,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
2020-02-20,09:30,47.5,63.4,25.2,41.5,0.0,SE@3.2,7.8,0.0,301,39.7,41.2,18.2,30.23,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:26.020590
