Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Bed Temp °F,Location,Station ID,Station Name,Download Timestamp
2020-07-12,00:15,59.8,58.2,94.6,0.0,0,30.16,W,2.9,7.1,0.84,63.6,64.3,12.8,67.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:19.545375
2020-07-12,00:30,59.1,57.6,94.7,0.01,0,30.16,W,4.1,6.7,0.84,63.5,64.3,12.8,67.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:19.545375
2020-07-12,00:45,58.8,57.3,94.8,0.01,0,30.16,W,4.6,9.6,0.85,63.5,64.3,12.8,67.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:19.545375
2020-07-12,01:00,58.3,56.8,94.9,0.0,0,30.16,W,5.5,9.9,0.85,63.4,64.2,12.8,67.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:19.545375
2020-07-12,01:15,57.7,56.3,95.0,0.0,0,30.16,W,5.7,9.9,0.85,63.4,64.2,12.8,67.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:19.545375
2020-07-12,01:30,57.1,55.7,95.0,0.01,0,30.16,W,6.8,11.4,0.85,63.3,64.2,12.8,67.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:19.545375
2020-07-12,01:45,56.8,55.5,95.1,0.0,0,30.17,W,6.0,8.9,0.85,63.3,64.2,12.8,67.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:19.545375
2020-07-12,02:00,56.7,55.3,95.2,0.0,0,30.17,W,5.9,8.9,0.86,63.2,64.1,12.8,67.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:19.545375
2020-07-12,02:15,56.5,55.1,95.2,0.0,0,30.17,W,5.6,9.2,0.86,63.1,64.1,12.8,67.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:19.545375
2020-07-12,02:30,56.3,54.9,95.2,0.0,0,30.17,W,6.2,9.2,0.86,63.1,64.1,12.8,68.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:19.545375
2020-07-12,02:45,56.1,54.8,95.3,0.0,0,30.17,W,4.7,7.4,0.86,63.0,64.0,12.8,68.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:19.545375
