Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Bed Temp °F,Location,Station ID,Station Name,Download Timestamp
2020-10-25,00:15,40.3,28.8,63.1,0.0,0.0,30.42,E,6.5,12.8,0.0,48.7,52.3,20.4,59.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:33.941341
2020-10-25,00:30,40.2,28.5,62.8,0.0,0.0,30.42,E,6.2,16.7,0.0,48.6,52.3,20.4,59.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:33.941341
2020-10-25,00:45,39.8,28.3,63.1,0.0,0.0,30.43,E,5.3,10.3,0.0,48.5,52.2,20.3,59.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:33.941341
2020-10-25,01:00,39.7,28.0,62.5,0.0,0.0,30.43,E,4.8,10.3,0.0,48.3,52.1,20.3,58.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:33.941341
2020-10-25,01:15,39.6,27.8,62.5,0.0,0.0,30.43,E,4.9,8.9,0.0,48.2,52.0,20.3,58.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:33.941341
2020-10-25,01:30,39.5,27.8,62.4,0.0,0.0,30.44,E,5.2,9.2,0.0,48.1,51.9,20.3,58.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:33.941341
2020-10-25,01:45,39.6,27.7,62.1,0.0,0.0,30.44,E,4.1,8.9,0.0,48.0,51.8,20.2,58.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:33.941341
2020-10-25,02:00,38.8,27.8,64.5,0.0,0.0,30.45,E,2.9,6.4,0.0,47.9,51.7,20.2,57.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:33.941341
2020-10-25,02:15,38.5,28.1,65.9,0.0,0.0,30.46,E,2.9,7.4,0.0,47.8,51.7,20.2,57.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:33.941341
2020-10-25,02:30,38.8,28.3,65.7,0.0,0.0,30.46,E,3.8,7.8,0.0,47.7,51.6,20.2,57.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:33.941341
