Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Bed Temp °F,Location,Station ID,Station Name,Download Timestamp
2020-06-21,00:15,56.6,55.0,94.3,0.0,0,30.1,W,3.9,7.1,0.87,64.2,64.8,16.6,69.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,00:30,56.5,54.8,93.9,0.0,0,30.1,W,3.4,5.3,0.87,64.1,64.7,16.6,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,00:45,56.6,54.8,93.4,0.0,0,30.1,W,3.2,5.7,0.86,64.1,64.7,16.6,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,01:00,56.7,54.6,92.7,0.0,0,30.1,W,3.4,6.0,0.85,64.0,64.6,16.6,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,01:15,56.7,54.4,92.0,0.0,0,30.1,W,3.0,4.9,0.84,63.9,64.6,16.6,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,01:30,56.8,54.3,91.4,0.0,0,30.1,W,2.6,4.2,0.83,63.8,64.5,16.6,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,01:45,56.8,54.2,90.9,0.0,0,30.11,W,3.4,6.7,0.81,63.7,64.5,16.6,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,02:00,56.8,54.0,90.3,0.0,0,30.11,W,3.0,5.3,0.79,63.6,64.5,16.6,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,02:15,56.9,54.0,89.9,0.0,0,30.11,W,3.0,5.3,0.77,63.6,64.4,16.6,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,02:30,57.1,54.1,89.9,0.0,0,30.11,W,3.0,4.9,0.74,63.5,64.3,16.6,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,02:45,56.9,54.0,89.9,0.0,0,30.11,W,2.3,4.2,0.71,63.4,64.3,16.6,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,03:00,56.7,53.8,89.9,0.0,0,30.11,W,2.2,5.7,0.69,63.3,64.3,16.6,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,03:15,56.8,53.9,89.9,0.0,0,30.11,W,2.0,3.9,0.67,63.3,64.2,16.6,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,03:30,56.9,54.0,90.0,0.0,0,30.11,W,2.2,3.5,0.65,63.2,64.1,16.6,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,03:45,57.0,54.2,90.2,0.0,0,30.11,W,2.3,4.9,0.64,63.1,64.1,16.6,69.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,04:00,57.0,54.3,90.5,0.0,0,30.11,W,3.0,4.6,0.63,63.1,64.0,16.6,69.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,04:15,56.8,54.2,90.9,0.0,0,30.12,W,3.3,4.6,0.62,63.0,64.0,16.6,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,04:30,56.5,54.0,91.4,0.0,1,30.12,W,2.9,3.9,0.63,62.9,64.0,16.6,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,04:45,56.2,53.8,91.7,0.0,3,30.13,W,3.2,4.9,0.64,62.9,63.9,16.6,69.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,05:00,56.1,53.8,92.0,0.0,11,30.13,W,3.7,6.4,0.64,62.8,63.9,16.6,69.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,05:15,55.5,53.2,91.9,0.0,18,30.14,W,5.0,8.2,0.63,62.8,63.8,16.6,69.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,05:30,55.6,53.2,91.5,0.0,28,30.14,NW,3.2,6.4,0.62,62.7,63.8,16.6,69.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,05:45,55.6,53.2,91.6,0.0,34,30.15,W,3.1,4.9,0.67,62.7,63.7,16.6,69.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,06:00,55.6,53.3,91.9,0.01,33,30.15,W,2.2,3.9,0.73,62.6,63.7,16.6,69.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
2020-06-21,06:15,55.4,53.2,92.3,0.01,51,30.15,W,2.8,4.6,0.75,62.6,63.6,16.6,69.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:52.681223
