Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, Bed Temp °F, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2017-04-15,00:15,42.4,41.9,40.5,92.8,0.46,SE@1.2,2.8,37.4,50.6,53.0,20.6,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,00:30,42.7,42.3,40.9,93.0,0.52,SW@2.4,7.1,39.9,50.4,52.9,20.6,0.01,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,00:45,44.6,44.3,42.4,91.7,0.55,W@1.9,5.3,41.7,50.2,52.8,20.6,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,01:00,44.2,43.9,41.3,89.7,0.5,S@0.4,2.8,39.5,50.1,52.7,20.6,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,01:15,43.0,42.5,40.2,89.5,0.5,SE@0.4,2.8,37.3,50.0,52.6,20.6,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,01:30,42.0,41.4,39.5,90.7,0.5,SE@1.3,3.5,35.2,49.9,52.5,20.6,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,01:45,41.7,41.1,39.6,92.1,0.51,SE@0.6,3.5,36.3,49.7,52.4,20.5,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,02:00,41.3,40.7,39.4,92.9,0.51,N@0.0,0.0,36.7,49.5,52.3,20.5,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,02:15,41.6,40.9,39.8,93.3,0.52,N@0.0,0.0,35.7,49.3,52.2,20.5,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,02:30,41.0,40.4,39.4,93.7,0.52,SE@1.2,3.5,35.5,49.1,52.1,20.5,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,02:45,41.1,40.5,39.6,94.4,0.53,SE@3.2,6.7,37.8,49.0,52.0,20.5,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,03:00,42.1,41.5,40.6,94.6,0.55,SE@2.8,6.7,39.3,48.8,52.0,20.5,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,03:15,42.1,41.7,40.7,94.6,0.55,S@3.3,8.9,38.3,48.7,51.9,20.4,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,03:30,42.7,42.3,41.2,94.3,0.54,SE@4.9,8.2,40.6,48.6,51.8,20.4,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,03:45,42.5,42.1,40.9,94.0,0.54,S@3.1,5.3,39.2,48.5,51.7,20.4,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,04:00,42.4,41.9,40.8,94.1,0.55,SE@3.7,5.3,39.0,48.4,51.6,20.4,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,04:15,42.0,41.6,40.5,94.2,0.55,SE@4.7,7.8,39.0,48.3,51.5,20.4,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,04:30,42.3,41.9,40.8,94.4,0.55,SE@4.9,7.4,39.9,48.2,51.4,20.4,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,04:45,42.7,42.3,41.3,94.5,0.52,SE@5.1,7.4,41.0,48.1,51.3,20.4,0.01,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,05:00,42.8,42.4,41.2,94.3,0.5,SE@3.8,6.0,41.2,48.0,51.2,20.4,0.0,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,05:15,43.0,42.6,41.5,94.2,0.6,SE@6.0,10.3,41.7,48.0,51.2,20.4,0.05,0,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,05:30,42.8,42.3,41.3,94.5,0.58,SE@8.3,11.4,41.3,48.0,51.1,20.3,0.01,1,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,05:45,42.4,42.0,40.8,94.1,0.57,SE@8.0,10.7,40.2,47.9,51.0,20.3,0.0,7,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,06:00,42.1,41.7,40.4,93.7,0.53,SE@5.9,9.9,39.6,47.8,50.9,20.3,0.0,20,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,06:15,41.8,41.4,40.2,93.9,0.54,SE@5.0,7.4,39.6,47.7,50.8,20.3,0.0,39,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,06:30,42.0,41.5,40.4,94.1,0.55,SE@5.0,7.4,39.9,47.6,50.8,20.3,0.01,42,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,06:45,42.4,41.8,40.8,94.2,0.55,SE@5.3,7.1,41.9,47.5,50.7,20.3,0.0,105,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,07:00,43.4,42.7,41.8,94.0,0.51,SE@5.0,6.7,46.5,47.4,50.7,20.2,0.0,156,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,07:15,44.3,43.7,42.6,93.8,0.51,SE@4.7,7.4,48.4,47.4,50.6,20.2,0.0,276,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,07:30,45.5,45.0,43.6,92.7,0.45,SE@5.4,7.8,52.2,47.5,50.5,20.2,0.0,296,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,07:45,45.6,45.1,43.4,92.2,0.38,SE@5.7,8.2,48.2,47.8,50.4,20.2,0.0,189,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,08:00,45.6,45.3,43.2,91.3,0.32,SE@4.7,7.8,48.2,48.1,50.4,20.2,0.0,195,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,08:15,46.4,46.1,43.3,88.8,0.26,SE@4.3,6.7,50.3,48.4,50.3,20.2,0.0,271,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,08:30,47.1,46.7,43.1,85.8,0.18,SE@3.2,7.1,51.5,48.8,50.3,20.2,0.0,300,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,08:45,47.8,47.3,42.9,82.8,0.12,SE@3.5,6.7,53.0,49.2,50.2,20.2,0.0,371,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,09:00,48.7,48.1,42.8,79.8,0.08,SE@4.5,7.8,58.9,49.7,50.2,20.2,0.0,559,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,09:15,48.8,48.1,42.6,79.1,0.0,SE@5.5,11.0,56.3,50.2,50.2,20.2,0.0,427,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,09:30,49.6,48.9,42.3,75.9,0.0,SE@4.7,8.5,59.9,50.9,50.2,20.2,0.0,576,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,09:45,50.5,49.8,42.0,72.7,0.0,SE@4.9,9.6,64.0,51.5,50.2,20.2,0.0,686,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,10:00,50.9,50.2,41.9,71.0,0.0,SE@4.9,9.2,63.4,52.3,50.2,20.2,0.0,648,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,10:15,51.7,51.0,42.3,70.2,0.0,SE@3.2,7.4,62.7,53.1,50.3,20.2,0.0,498,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,10:30,51.0,50.3,41.1,68.9,0.0,S@3.8,7.8,59.6,53.9,50.4,20.2,0.0,419,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,10:45,52.0,51.3,41.3,66.7,0.0,SW@3.3,7.8,65.3,54.5,50.5,20.2,0.0,682,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
2017-04-15,11:00,53.1,52.5,41.6,64.8,0.0,SW@2.8,7.8,67.7,55.0,50.6,20.2,0.0,764,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:39:04.092992
