Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, Bed Temp °F, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2016-06-11,00:15,46.1,45.5,45.4,97.4,0.53,S@1.7,2.8,40.6,59.1,64.1,13.7,0.0,0,30.17,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,00:30,45.9,45.4,45.3,97.5,0.54,SW@0.1,1.7,41.0,58.8,63.9,13.7,0.0,0,30.17,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,00:45,46.1,45.6,45.5,97.6,0.55,N@0.0,0.0,41.8,58.6,63.8,13.7,0.0,0,30.18,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,01:00,46.6,46.0,45.9,97.7,0.55,S@0.4,2.1,41.5,58.4,63.6,13.7,0.0,0,30.18,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,01:15,46.6,46.0,46.0,97.8,0.56,S@1.0,2.8,41.2,58.3,63.5,13.7,0.0,0,30.18,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,01:30,46.4,45.9,45.9,97.8,0.57,SW@0.9,2.4,40.9,58.1,63.3,13.7,0.0,0,30.18,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,01:45,46.9,46.4,46.3,97.9,0.58,SE@1.0,3.1,40.8,57.9,63.2,13.7,0.0,0,30.18,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,02:00,46.9,46.4,46.4,97.9,0.59,S@1.1,2.8,41.9,57.7,63.0,13.7,0.0,0,30.18,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,02:15,46.6,46.1,46.1,98.0,0.59,W@0.8,3.1,42.7,57.6,62.9,13.7,0.0,0,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,02:30,46.3,45.9,45.8,98.1,0.59,SE@2.3,3.1,41.8,57.5,62.8,13.7,0.0,0,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,02:45,47.6,47.1,47.1,98.1,0.6,S@0.7,2.4,41.2,57.3,62.6,13.7,0.0,0,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,03:00,47.7,47.2,47.3,98.2,0.61,S@1.8,2.8,41.8,57.2,62.5,13.8,0.0,0,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,03:15,47.7,47.2,47.2,98.2,0.62,S@1.5,2.8,44.8,57.1,62.4,13.8,0.0,0,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,03:30,48.4,47.9,48.0,98.3,0.63,S@1.1,3.9,46.8,57.1,62.2,13.7,0.02,0,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,03:45,49.2,48.7,48.7,98.2,0.61,SE@2.2,3.5,47.7,57.0,62.1,13.7,0.01,0,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,04:00,49.7,49.3,49.3,98.3,0.62,SE@2.2,3.1,47.7,57.0,62.0,13.7,0.0,0,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,04:15,50.1,49.7,49.7,98.2,0.64,S@1.0,2.4,48.0,57.0,61.9,13.7,0.0,0,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,04:30,50.0,49.5,49.5,98.2,0.64,SW@0.2,2.1,48.3,57.0,61.8,13.7,0.0,3,30.22,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,04:45,50.1,49.6,49.6,98.3,0.65,S@0.9,2.4,48.4,57.0,61.7,13.8,0.0,3,30.22,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,05:00,50.3,49.8,49.9,98.3,0.65,S@0.3,1.7,48.8,57.1,61.6,13.8,0.0,11,30.23,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
2016-06-11,05:15,50.2,49.7,49.8,98.3,0.66,S@1.7,2.8,49.5,57.1,61.5,13.8,0.0,25,30.23,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:17:02.905401
