Date,Time PDT,Air Temp °F, Bed Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-02-01,23:15,36.6,46.4,31.8,82.4,0.0,S@2.5,3.5,0.36,0,45.0,47.2,22.5,30.32,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:03.856803
2020-02-01,23:30,35.8,45.7,32.1,86.0,0.0,S@2.2,3.1,0.41,0,44.9,47.2,22.5,30.32,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:03.856803
2020-02-01,23:45,35.4,45.2,32.3,88.1,0.0,S@2.0,3.1,0.44,0,44.8,47.1,22.5,30.31,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:03.856803
2020-02-01,24:00,34.8,44.8,31.8,88.7,0.0,S@0.4,2.4,0.46,0,44.7,47.1,22.4,30.31,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:03.856803
2020-02-02,00:15,34.5,44.5,31.8,89.7,0.0,S@0.6,2.8,0.49,0,44.6,47.0,22.4,30.31,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:03.856803
2020-02-02,00:30,34.5,44.5,32.1,90.7,0.0,S@1.2,2.8,0.51,0,44.4,47.0,22.3,30.31,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:03.856803
2020-02-02,00:45,34.7,44.2,32.4,91.2,0.0,S@0.7,3.9,0.54,0,44.3,46.9,22.3,30.32,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:03.856803
2020-02-02,01:00,35.0,44.8,32.6,91.1,0.0,S@1.8,4.6,0.57,0,44.1,46.8,22.3,30.31,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:03.856803
2020-02-02,01:15,35.3,45.1,32.9,91.1,0.0,SE@1.8,3.9,0.59,0,44.0,46.8,22.2,30.31,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:03.856803
2020-02-02,01:30,34.8,44.4,32.6,91.5,0.0,SE@2.6,4.6,0.6,0,44.0,46.7,22.2,30.31,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:03.856803
2020-02-02,01:45,34.5,43.8,32.4,91.9,0.0,SE@2.1,3.5,0.61,0,43.8,46.6,22.1,30.31,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:03.856803
2020-02-02,02:00,34.8,43.3,32.6,91.7,0.0,SW@0.9,3.5,0.63,0,43.8,46.5,22.1,30.31,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:03.856803
2020-02-02,02:15,34.4,43.2,32.1,91.2,0.0,SE@1.7,3.5,0.64,0,43.7,46.5,22.1,30.31,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:03.856803
2020-02-02,02:30,34.4,43.2,32.2,91.5,0.0,S@1.8,3.5,0.65,0,43.6,46.4,22.1,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:03.856803
2020-02-02,02:45,35.0,43.6,32.8,91.6,0.0,S@2.5,5.7,0.67,0,43.5,46.3,22.0,30.31,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:03.856803
2020-02-02,03:00,35.4,44.3,32.9,90.7,0.0,SE@4.1,6.7,0.7,0,43.4,46.3,22.0,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:03.856803
