Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Bed Temp °F,Location,Station ID,Station Name,Download Timestamp
2020-09-27,00:15,48.4,47.4,96.4,0.0,0,30.33,SE,1.6,2.4,0.81,58.5,61.2,18.1,69.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:57.975598
2020-09-27,00:30,47.2,46.3,96.5,0.0,0,30.34,SE,1.5,2.4,0.8,58.4,61.1,18.1,69.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:57.975598
2020-09-27,00:45,47.7,46.8,96.5,0.0,0,30.34,S,1.4,2.4,0.81,58.2,61.0,18.1,69.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:57.975598
2020-09-27,01:00,47.2,46.2,96.6,0.0,0,30.35,S,0.5,1.7,0.8,58.1,60.9,18.1,68.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:57.975598
2020-09-27,01:15,47.1,46.2,96.6,0.0,0,30.36,SE,0.3,1.7,0.81,58.0,60.8,18.0,67.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:57.975598
2020-09-27,01:30,46.8,45.9,96.6,0.0,0,30.36,SE,1.8,2.8,0.81,57.8,60.7,18.0,67.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:57.975598
2020-09-27,01:45,47.2,46.3,96.6,0.0,0,30.37,S,1.0,2.1,0.81,57.7,60.6,18.0,68.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:57.975598
2020-09-27,02:00,45.8,44.9,96.7,0.0,0,30.38,NE,0.3,1.7,0.81,57.6,60.5,18.0,67.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:57.975598
2020-09-27,02:15,47.4,46.5,96.7,0.0,0,30.37,S,1.8,2.8,0.82,57.5,60.4,18.0,68.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:57.975598
2020-09-27,02:30,46.6,45.7,96.7,0.0,0,30.37,SE,1.1,2.1,0.81,57.3,60.3,18.0,67.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:57.975598
