Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, Bed Temp °F, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2018-02-04,00:15,48.7,48.6,48.3,98.6,0.84,SE@3.2,8.5,48.5,49.0,48.8,21.2,0.04,0,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,00:30,48.8,48.6,48.4,98.6,0.84,SE@3.2,7.4,48.5,48.9,48.7,21.2,0.03,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,00:45,48.8,48.7,48.4,98.6,0.84,SE@4.0,8.5,48.6,48.9,48.7,21.3,0.02,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,01:00,48.9,48.8,48.5,98.6,0.84,SE@4.3,8.9,48.6,48.9,48.7,21.5,0.02,0,30.29,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,01:15,48.9,48.8,48.6,98.6,0.84,SE@4.7,8.2,48.7,48.9,48.7,21.8,0.01,0,30.28,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,01:30,49.0,48.9,48.6,98.6,0.84,SE@4.2,7.8,48.7,48.9,48.7,22.2,0.02,0,30.28,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,01:45,49.2,49.1,48.8,98.7,0.84,SE@0.4,5.3,48.9,48.9,48.7,22.5,0.02,0,30.28,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,02:00,49.6,49.5,49.2,98.7,0.84,SE@1.1,6.4,49.2,48.9,48.7,22.8,0.02,0,30.28,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,02:15,49.6,49.5,49.3,98.7,0.84,SE@0.9,5.7,49.3,48.9,48.7,23.1,0.01,0,30.27,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,02:30,49.7,49.6,49.4,98.7,0.84,SE@0.6,5.3,49.4,48.9,48.7,23.4,0.01,0,30.27,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,02:45,50.0,49.9,49.7,98.7,0.84,SE@0.5,4.6,49.6,48.9,48.7,23.7,0.01,0,30.26,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,03:00,50.2,50.1,49.9,98.7,0.84,N@0.0,0.0,49.9,48.9,48.6,23.8,0.01,0,30.26,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,03:15,49.9,49.8,49.5,98.7,0.84,SE@0.3,6.0,49.7,48.9,48.6,24.0,0.02,0,30.25,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,03:30,49.7,49.6,49.4,98.7,0.84,N@0.0,0.0,49.4,48.9,48.6,24.2,0.0,0,30.25,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,03:45,49.7,49.6,49.4,98.7,0.84,SE@1.3,4.9,49.4,48.9,48.6,24.3,0.02,0,30.25,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,04:00,49.7,49.6,49.4,98.7,0.84,N@0.0,0.0,49.5,48.9,48.6,24.4,0.02,0,30.25,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,04:15,49.7,49.6,49.4,98.8,0.84,SE@0.1,5.3,49.5,48.9,48.6,24.5,0.01,0,30.25,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,04:30,49.8,49.7,49.5,98.8,0.84,SE@0.2,4.2,49.5,48.9,48.6,24.6,0.04,0,30.25,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,04:45,50.2,50.1,49.9,98.8,0.84,N@0.0,0.0,49.7,48.9,48.6,24.8,0.01,0,30.25,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,05:00,50.5,50.4,50.2,98.8,0.84,SE@0.0,1.4,50.1,49.0,48.6,25.0,0.02,0,30.25,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,05:15,50.6,50.5,50.3,98.8,0.84,N@0.0,0.0,50.1,49.0,48.6,25.2,0.01,0,30.24,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,05:30,50.1,50.0,49.8,98.8,0.84,SE@6.0,9.9,49.9,49.0,48.6,25.3,0.02,0,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,05:45,50.0,49.9,49.7,98.8,0.84,SE@1.1,7.1,49.8,49.0,48.6,25.4,0.01,0,30.23,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,06:00,50.1,50.0,49.8,98.8,0.84,SE@2.8,6.7,49.8,49.0,48.6,25.5,0.0,0,30.23,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,06:15,50.2,50.1,49.9,98.8,0.84,SE@1.8,6.0,49.9,49.0,48.6,25.6,0.0,0,30.22,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,06:30,50.1,50.0,49.8,98.8,0.84,SE@3.0,7.8,49.8,49.0,48.6,25.6,0.0,0,30.22,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,06:45,50.0,50.0,49.7,98.9,0.84,SE@3.4,7.4,49.8,49.0,48.6,25.6,0.0,0,30.22,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,07:00,50.1,50.1,49.9,98.9,0.84,SE@2.4,6.4,49.8,49.0,48.6,25.5,0.01,0,30.22,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,07:15,50.1,50.0,49.8,98.9,0.84,SE@1.9,6.7,49.8,49.0,48.6,25.5,0.0,0,30.22,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,07:30,50.2,50.1,49.9,99.0,0.84,SE@1.8,6.4,49.9,49.0,48.6,25.4,0.03,0,30.22,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,07:45,50.2,50.1,49.9,99.0,0.84,SE@1.4,5.3,49.9,49.0,48.6,25.4,0.02,0,30.22,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,08:00,50.3,50.2,50.0,99.0,0.84,SE@0.6,4.9,50.0,49.0,48.6,25.4,0.0,3,30.22,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,08:15,50.6,50.5,50.4,99.0,0.84,S@0.1,2.4,50.3,49.0,48.6,25.5,0.01,11,30.23,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,08:30,50.9,50.8,50.7,99.0,0.84,NW@0.4,3.5,50.8,49.0,48.6,25.5,0.0,19,30.24,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
2018-02-04,08:45,51.0,50.9,50.7,99.0,0.85,SE@0.5,4.2,51.0,49.1,48.6,25.5,0.0,20,30.24,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:39.932141
