Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Bed Temp °F,Location,Station ID,Station Name,Download Timestamp
2020-08-16,00:15,55.9,53.6,91.9,0.0,0,29.85,SW,2.3,3.9,0.76,69.4,70.2,9.2,68.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:03.921332
2020-08-16,00:30,56.3,53.7,90.9,0.0,0,29.86,S,1.9,3.9,0.77,69.2,70.2,9.2,68.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:03.921332
2020-08-16,00:45,57.4,54.3,89.3,0.0,0,29.87,SE,2.5,4.6,0.78,68.9,70.1,9.2,68.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:03.921332
2020-08-16,01:00,64.4,55.1,71.9,0.0,0,29.88,SE,4.5,8.9,0.77,68.7,70.0,9.2,68.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:03.921332
2020-08-16,01:15,61.9,53.4,73.8,0.0,0,29.88,SE,4.8,7.4,0.69,68.5,69.9,9.2,67.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:03.921332
2020-08-16,01:30,59.9,53.2,78.4,0.0,0,29.89,S,3.3,5.3,0.57,68.3,69.8,9.2,67.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:03.921332
2020-08-16,01:45,61.4,53.8,76.0,0.0,0,29.88,S,3.7,6.7,0.48,68.2,69.7,9.2,67.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:03.921332
2020-08-16,02:00,64.7,53.4,66.7,0.0,0,29.88,SE,5.1,9.2,0.33,68.0,69.6,9.2,68.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:03.921332
2020-08-16,02:15,63.8,54.0,70.2,0.0,0,29.88,SE,3.9,6.0,0.17,67.9,69.5,9.2,67.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:03.921332
2020-08-16,02:30,63.4,53.4,69.8,0.0,0,29.88,SE,4.9,7.8,0.11,67.7,69.5,9.2,67.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:28:03.921332
