Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, Bed Temp °F, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2018-01-17,00:15,50.4,50.4,41.4,71.1,0.0,SE@7.5,12.4,47.7,47.2,48.3,18.5,0.0,0,30.07,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,00:30,50.6,50.6,41.1,69.7,0.0,SE@7.6,12.8,47.7,47.2,48.3,18.5,0.0,0,30.06,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,00:45,50.5,50.5,40.9,69.3,0.0,E@6.8,11.0,47.7,47.2,48.2,18.5,0.0,0,30.05,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,01:00,50.5,50.4,40.8,69.1,0.0,E@6.7,10.7,47.7,47.2,48.2,18.5,0.0,0,30.05,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,01:15,50.4,50.4,40.6,68.8,0.0,E@7.6,15.3,47.8,47.2,48.2,18.5,0.0,0,30.04,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,01:30,50.5,50.4,40.4,68.2,0.0,E@7.1,10.7,47.9,47.2,48.2,18.5,0.0,0,30.04,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,01:45,50.7,50.7,40.1,66.8,0.0,E@8.0,13.9,47.9,47.2,48.1,18.5,0.0,0,30.03,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,02:00,50.4,50.4,40.5,68.6,0.03,E@7.9,13.2,47.1,47.2,48.1,18.5,0.0,0,30.03,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,02:15,49.7,49.6,41.3,72.7,0.13,E@7.6,16.7,45.7,47.2,48.1,18.5,0.0,0,30.03,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,02:30,49.1,49.1,41.9,76.1,0.3,E@8.2,12.8,45.4,47.2,48.1,18.5,0.0,0,30.02,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,02:45,49.1,49.1,42.0,76.4,0.31,E@8.2,13.2,45.3,47.2,48.1,18.5,0.01,0,30.01,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,03:00,50.1,50.1,41.4,72.1,0.22,SE@10.6,17.8,45.4,47.1,48.1,18.5,0.0,0,30.01,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,03:15,50.2,50.2,41.4,71.5,0.12,SE@9.2,17.1,45.5,47.1,48.0,18.5,0.0,0,30.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,03:30,49.7,49.6,41.9,74.4,0.18,SE@8.3,12.4,45.5,47.1,48.0,18.5,0.0,0,30.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,03:45,49.4,49.4,42.2,75.8,0.33,SE@8.9,13.2,45.5,47.1,48.0,18.5,0.0,0,30.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,04:00,49.2,49.2,42.3,76.8,0.33,SE@9.5,14.6,45.5,47.1,48.0,18.5,0.0,0,30.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,04:15,49.2,49.2,42.7,77.9,0.42,SE@9.9,15.7,45.6,47.1,48.0,18.4,0.01,0,29.99,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,04:30,48.9,48.8,43.1,80.4,0.41,SE@9.1,15.0,45.6,47.1,48.0,18.4,0.0,0,29.99,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,04:45,48.3,48.3,43.5,83.3,0.46,SE@8.7,13.2,45.7,47.1,48.0,18.4,0.01,0,29.99,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,05:00,48.6,48.7,43.2,81.4,0.45,SE@10.4,15.7,45.7,47.1,47.9,18.4,0.0,0,29.98,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,05:15,49.1,49.1,42.9,79.2,0.39,E@11.9,18.2,45.8,47.1,47.9,18.4,0.0,0,29.97,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,05:30,49.4,49.4,42.8,77.8,0.25,SE@10.9,15.3,45.9,47.1,47.9,18.4,0.0,0,29.95,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
2018-01-17,05:45,50.0,50.0,42.6,75.7,0.14,SE@11.7,18.9,46.1,47.1,47.9,18.4,0.0,0,29.94,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-02-15 20:55:14.909118
