Date,Time PDT,Air Temp °F, Bed Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-02-13,23:15,45.0,55.1,39.5,80.9,0.0,W@4.4,9.9,0.32,0,44.4,45.2,18.3,30.07,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:18.559538
2020-02-13,23:30,45.0,55.0,39.5,80.9,0.0,W@5.0,9.6,0.28,0,44.4,45.2,18.3,30.07,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:18.559538
2020-02-13,23:45,44.4,54.2,38.6,80.1,0.0,NW@4.0,9.9,0.25,0,44.3,45.2,18.3,30.07,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:18.559538
2020-02-13,24:00,44.5,54.4,38.4,78.9,0.0,NW@5.0,11.4,0.23,0,44.2,45.1,18.3,30.07,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:18.559538
2020-02-14,00:15,44.6,54.4,38.1,77.9,0.0,NW@4.6,10.3,0.2,0,44.2,45.1,18.4,30.08,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:18.559538
2020-02-14,00:30,44.6,54.4,39.0,80.6,0.0,W@4.7,11.7,0.19,0,44.1,45.1,18.4,30.08,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:18.559538
2020-02-14,00:45,44.7,54.8,39.9,83.1,0.0,W@4.0,11.4,0.2,0,44.0,45.1,18.4,30.08,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:18.559538
2020-02-14,01:00,44.7,55.2,39.5,81.7,0.0,W@5.0,11.4,0.21,0,44.0,45.1,18.4,30.08,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:18.559538
2020-02-14,01:15,44.5,54.9,39.3,81.9,0.0,NW@5.0,12.1,0.27,0,43.9,45.0,18.4,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:18.559538
2020-02-14,01:30,44.8,55.1,38.7,79.1,0.0,NW@5.0,9.9,0.24,0,43.9,45.0,18.4,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:18.559538
2020-02-14,01:45,44.7,55.3,38.4,78.3,0.0,NW@5.4,11.7,0.2,0,43.9,45.0,18.4,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:18.559538
2020-02-14,02:00,44.3,54.6,37.8,77.6,0.0,NW@3.9,9.2,0.17,0,43.8,44.9,18.4,30.09,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:18.559538
2020-02-14,02:15,44.2,54.5,38.9,81.4,0.0,NW@6.2,21.4,0.26,0,43.8,44.9,18.4,30.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:18.559538
2020-02-14,02:30,42.9,53.3,38.8,85.5,0.0,NW@5.9,12.1,0.38,0,43.8,44.9,18.4,30.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:18.559538
2020-02-14,02:45,42.5,52.6,38.0,84.0,0.0,NW@3.8,7.4,0.27,0,43.8,44.8,18.4,30.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:18.559538
2020-02-14,03:00,43.4,53.5,38.7,83.4,0.0,NW@4.2,9.2,0.33,0,43.7,44.8,18.4,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:18.559538
2020-02-14,03:15,43.4,53.9,38.9,83.9,0.0,W@4.0,9.6,0.46,0,43.7,44.8,18.4,30.11,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:56:18.559538
