Date,Time PDT,Air Temp °F, Bed Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-04-14,00:15,39.3,47.4,37.2,92.2,0.0,N @0.0,0.0,0.61,0,51.5,53.9,15.5,30.44,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:49.747578
2020-04-14,00:30,39.6,46.9,37.5,92.4,0.0,N @0.0,0.0,0.63,0,51.3,53.8,15.5,30.44,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:49.747578
2020-04-14,00:45,40.8,47.8,38.8,92.6,0.0,SW@0.0,3.1,0.66,0,51.2,53.7,15.5,30.44,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:49.747578
2020-04-14,01:00,41.0,48.4,39.1,92.8,0.0,NW@0.4,5.3,0.68,0,51.1,53.6,15.5,30.44,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:49.747578
2020-04-14,01:15,45.8,54.0,43.9,93.0,0.0,NW@1.9,8.2,0.72,0,51.0,53.5,15.5,30.44,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:49.747578
2020-04-14,01:30,45.1,54.1,43.2,92.7,0.0,NW@2.6,7.1,0.73,0,50.9,53.4,15.5,30.44,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:49.747578
2020-04-14,01:45,44.8,53.9,42.8,92.8,0.0,N @0.0,0.0,0.74,0,50.9,53.3,15.5,30.44,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:49.747578
2020-04-14,02:00,44.4,53.6,42.4,92.8,0.0,N @0.0,0.0,0.75,0,50.9,53.3,15.5,30.44,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:49.747578
2020-04-14,02:15,44.6,53.7,42.6,92.7,0.0,N @0.0,0.0,0.76,0,50.9,53.2,15.5,30.43,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:49.747578
2020-04-14,02:30,44.8,53.8,42.8,92.6,0.0,N @0.0,0.0,0.77,0,50.9,53.1,15.5,30.43,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:49.747578
