Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, Bed Temp °F, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2015-07-27,00:15,56.9,56.5,54.1,90.3,0.15,NW@3.1,4.6,51.6,70.3,74.6,9.6,0.0,0,30.15,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:10:11.954736
2015-07-27,00:30,57.6,57.3,54.7,90.0,0.17,NW@3.9,6.4,51.7,70.0,74.5,9.6,0.0,0,30.15,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:10:11.954736
2015-07-27,00:45,57.7,57.3,54.5,89.1,0.17,NW@3.2,6.0,51.9,69.7,74.3,9.6,0.0,0,30.15,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:10:11.954736
2015-07-27,01:00,56.8,56.3,54.0,90.5,0.23,NW@2.2,4.2,50.9,69.4,74.2,9.6,0.0,0,30.15,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:10:11.954736
2015-07-27,01:15,56.5,56.1,54.1,91.4,0.3,NW@2.1,2.8,50.3,69.1,74.0,9.6,0.0,0,30.15,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:10:11.954736
2015-07-27,01:30,56.6,56.2,54.3,91.8,0.35,W@1.8,3.9,50.2,68.9,73.9,9.6,0.0,0,30.16,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:10:11.954736
2015-07-27,01:45,56.6,56.3,54.3,91.8,0.4,NW@2.6,4.2,50.0,68.6,73.7,9.6,0.0,0,30.16,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:10:11.954736
2015-07-27,02:00,56.7,56.3,54.2,91.4,0.35,NW@2.6,3.9,52.2,68.4,73.6,9.6,0.0,0,30.16,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:10:11.954736
2015-07-27,02:15,56.9,56.5,54.5,91.8,0.29,NW@2.2,3.5,52.8,68.1,73.4,9.6,0.0,0,30.16,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:10:11.954736
2015-07-27,02:30,57.4,57.1,54.9,91.3,0.24,NW@2.0,3.1,53.4,67.9,73.3,9.6,0.0,0,30.16,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:10:11.954736
