Date,Time PST,Air Temp °F, Bed Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-12-26,00:15,37.2,40.5,35.2,92.2,0.0,E@8.0,11.0,0.77,0,40.3,42.5,19.1,30.15,37.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:07.002311
2019-12-26,00:30,37.2,40.5,35.0,91.9,0.0,E@6.9,9.6,0.77,0,40.2,42.4,19.1,30.15,37.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:07.002311
2019-12-26,00:45,37.4,40.6,35.2,91.6,0.0,E@7.0,9.6,0.77,0,40.2,42.4,19.1,30.15,37.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:07.002311
2019-12-26,01:00,37.5,40.7,35.1,91.2,0.0,SE@6.7,10.3,0.77,0,40.2,42.3,19.1,30.15,37.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:07.002311
2019-12-26,01:15,37.3,40.5,34.9,91.0,0.0,SE@6.7,9.2,0.77,0,40.1,42.3,19.1,30.15,37.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:07.002311
2019-12-26,01:30,37.3,40.7,34.9,90.7,0.0,SE@7.4,11.7,0.77,0,40.1,42.2,19.1,30.15,37.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:07.002311
2019-12-26,01:45,37.0,40.2,34.5,90.6,0.0,E@6.9,9.2,0.77,0,40.0,42.2,19.1,30.15,37.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:07.002311
2019-12-26,02:00,36.9,40.2,34.5,90.8,0.0,E@7.5,10.7,0.77,0,40.0,42.2,19.1,30.15,37.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:07.002311
2019-12-26,02:15,36.8,40.2,34.4,90.9,0.0,E@7.2,9.9,0.77,0,40.0,42.1,19.1,30.16,36.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:07.002311
2019-12-26,02:30,36.9,40.3,34.4,90.9,0.0,E@7.9,11.0,0.77,0,39.9,42.1,19.1,30.16,36.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:07.002311
