Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, Bed Temp °F, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-02-09,23:15,30.3,30.3,20.4,67.2,0.0,E@3.8,8.2,24.3,35.7,38.6,17.1,0.0,0,29.85,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:03:07.435827
2019-02-09,23:30,30.1,30.1,20.4,67.9,0.0,E@4.9,13.2,24.1,35.6,38.5,17.1,0.0,0,29.85,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:03:07.435827
2019-02-09,23:45,30.2,30.3,20.4,67.5,0.0,SE@6.5,11.7,25.2,35.5,38.5,17.1,0.0,0,29.85,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:03:07.435827
2019-02-09,24:00,30.4,30.5,20.2,66.4,0.0,SE@6.1,13.2,25.5,35.4,38.5,17.1,0.0,0,29.85,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:03:07.435827
2019-02-10,00:15,30.2,30.2,20.2,67.1,0.0,SE@6.0,10.7,25.0,35.4,38.4,17.1,0.0,0,29.85,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:03:07.435827
2019-02-10,00:30,29.7,29.8,20.0,67.9,0.0,E@4.2,9.2,24.4,35.3,38.4,17.1,0.0,0,29.85,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:03:07.435827
2019-02-10,00:45,29.8,29.9,20.1,67.8,0.0,SE@4.4,7.1,23.6,35.2,38.3,17.1,0.0,0,29.85,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:03:07.435827
2019-02-10,01:00,29.4,29.4,20.5,70.6,0.0,SE@5.1,10.3,23.2,35.2,38.3,17.1,0.0,0,29.86,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:03:07.435827
2019-02-10,01:15,28.8,28.7,20.8,73.3,0.0,SE@3.6,7.8,23.1,35.1,38.3,17.1,0.0,0,29.86,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:03:07.435827
2019-02-10,01:30,28.6,28.6,21.0,74.5,0.0,SE@4.9,8.5,22.1,35.0,38.2,17.1,0.0,0,29.86,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:03:07.435827
2019-02-10,01:45,28.5,28.5,21.0,75.0,0.0,E@5.7,8.9,22.7,35.0,38.2,17.1,0.0,0,29.86,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:03:07.435827
2019-02-10,02:00,28.4,28.4,21.2,75.8,0.0,E@5.0,8.2,22.9,34.9,38.1,17.1,0.0,0,29.87,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2019-06-26 02:03:07.435827
