Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Bed Temp °F,Location,Station ID,Station Name,Download Timestamp
2020-08-02,00:15,55.7,54.8,96.7,0.0,0,30.12,SE,1.2,2.1,0.82,66.9,68.2,8.2,68.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,00:30,54.7,53.8,96.7,0.0,0,30.12,E,0.2,1.4,0.81,66.7,68.1,8.2,68.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,00:45,53.4,52.5,96.7,0.0,0,30.11,E,0.0,1.7,0.81,66.6,68.0,8.2,69.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,01:00,53.3,52.4,96.7,0.0,0,30.11,SE,1.9,2.4,0.82,66.4,68.0,8.2,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,01:15,53.1,52.2,96.8,0.0,0,30.11,SE,1.7,2.8,0.82,66.3,67.9,8.2,70.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,01:30,52.4,51.6,96.8,0.0,0,30.11,SE,1.7,2.8,0.82,66.1,67.8,8.2,70.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,01:45,52.0,51.2,96.8,0.0,0,30.11,SE,1.9,2.4,0.82,65.9,67.8,8.2,71.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,02:00,51.8,51.0,96.8,0.0,0,30.11,SE,1.6,2.4,0.82,65.7,67.7,8.2,71.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,02:15,51.7,50.9,96.9,0.0,0,30.11,SE,1.8,2.4,0.82,65.5,67.7,8.2,71.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,02:30,51.6,50.8,96.9,0.0,0,30.12,S,0.7,2.1,0.82,65.3,67.6,8.2,71.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,02:45,50.8,50.0,96.8,0.0,0,30.12,SE,1.2,2.4,0.82,65.1,67.5,8.2,71.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,03:00,51.0,50.1,96.8,0.0,0,30.12,SE,1.4,2.8,0.82,64.9,67.5,8.2,71.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,03:15,52.5,51.7,97.0,0.0,0,30.12,SE,2.3,3.1,0.83,64.6,67.4,8.2,71.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,03:30,53.0,52.2,97.0,0.0,0,30.12,SE,2.6,3.9,0.83,64.4,67.3,8.2,71.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,03:45,53.1,52.3,97.0,0.0,0,30.12,SE,2.7,3.9,0.84,64.2,67.3,8.2,70.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,04:00,52.7,51.8,97.0,0.0,0,30.12,S,2.3,3.5,0.84,64.0,67.2,8.2,70.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,04:15,51.8,51.0,96.9,0.0,0,30.12,S,1.9,2.8,0.83,63.8,67.1,8.2,70.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,04:30,51.4,50.5,96.9,0.0,0,30.12,S,1.8,2.4,0.83,63.6,67.1,8.2,70.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,04:45,50.4,49.6,96.9,0.0,0,30.11,S,1.0,2.1,0.83,63.4,67.0,8.2,70.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,05:00,50.6,49.8,96.9,0.0,3,30.11,S,1.5,2.4,0.83,63.3,66.9,8.2,71.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,05:15,49.8,48.9,96.9,0.0,10,30.11,SE,0.6,2.4,0.83,63.1,66.8,8.2,71.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,05:30,51.1,50.3,96.9,0.0,22,30.11,SE,1.9,2.8,0.84,62.9,66.8,8.2,71.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,05:45,51.8,51.0,96.9,0.0,70,30.11,S,1.3,2.8,0.84,62.8,66.7,8.2,71.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,06:00,53.8,52.9,97.0,0.0,91,30.11,SE,2.7,4.2,0.85,62.6,66.6,8.2,70.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,06:15,54.9,54.1,97.0,0.0,114,30.11,SE,2.8,4.6,0.86,62.5,66.5,8.2,69.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,06:30,55.8,55.0,97.0,0.0,120,30.11,SE,3.1,4.6,0.86,62.4,66.4,8.2,69.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,06:45,56.3,55.5,97.0,0.0,90,30.11,SE,3.0,4.6,0.86,62.4,66.4,8.2,68.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,07:00,56.8,56.0,97.1,0.0,63,30.12,SE,3.4,5.3,0.86,62.4,66.3,8.2,68.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,07:15,57.2,56.4,97.1,0.0,101,30.12,SE,4.5,7.1,0.86,62.5,66.2,8.2,68.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,07:30,57.6,56.8,97.1,0.0,173,30.12,SE,4.6,6.4,0.86,62.6,66.1,8.2,68.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,07:45,58.4,57.6,97.1,0.0,202,30.13,SE,4.2,6.4,0.86,62.7,66.1,8.2,68.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,08:00,58.9,58.1,97.1,0.0,268,30.13,SE,4.4,7.4,0.86,62.8,66.0,8.2,68.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
2020-08-02,08:15,58.7,57.9,97.1,0.0,228,30.13,SE,4.7,9.2,0.85,62.9,65.9,8.2,68.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:27:46.083420
