Date,Time PST,Air Temp °F, Bed Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2020-01-19,00:15,47.1,55.4,44.9,92.1,0.0,SE@7.8,12.1,0.74,0,44.3,43.6,21.4,30.25,47.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,00:30,47.1,55.4,45.0,92.0,0.0,SE@8.8,13.2,0.73,0,44.3,43.6,21.4,30.25,47.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,00:45,47.3,55.7,45.1,91.9,0.0,SE@8.2,12.1,0.72,0,44.3,43.6,21.4,30.25,47.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,01:00,47.3,55.8,45.1,91.9,0.0,SE@8.6,13.5,0.71,0,44.3,43.6,21.4,30.24,47.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,01:15,47.3,55.8,45.2,92.2,0.0,SE@7.8,12.8,0.71,0,44.3,43.6,21.4,30.24,47.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,01:30,47.3,55.8,45.3,92.5,0.0,SE@6.8,9.6,0.72,0,44.3,43.6,21.4,30.24,47.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,01:45,47.5,56.0,45.5,92.8,0.0,SE@7.7,11.0,0.73,0,44.3,43.6,21.4,30.24,47.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,02:00,47.6,56.1,45.6,92.8,0.0,SE@7.8,12.8,0.74,0,44.3,43.6,21.4,30.24,47.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,02:15,47.6,56.1,45.7,92.8,0.0,SE@8.9,15.3,0.75,0,44.3,43.6,21.4,30.24,47.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,02:30,47.7,56.2,45.7,92.7,0.0,SE@8.5,14.6,0.74,0,44.3,43.6,21.3,30.24,47.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,02:45,47.7,56.2,45.7,92.6,0.0,SE@7.8,11.7,0.74,0,44.4,43.7,21.3,30.23,47.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,03:00,47.8,56.3,45.6,92.3,0.0,SE@9.0,13.5,0.73,0,44.4,43.7,21.3,30.23,47.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,03:15,47.8,56.3,45.6,92.0,0.0,SE@7.3,12.8,0.72,0,44.4,43.7,21.3,30.23,47.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,03:30,47.9,56.4,45.7,91.9,0.0,SE@7.4,14.2,0.71,0,44.4,43.7,21.3,30.23,48.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,03:45,47.8,56.4,45.7,92.0,0.0,SE@7.4,14.2,0.73,0,44.4,43.7,21.3,30.23,47.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,04:00,47.8,56.4,45.8,92.6,0.0,SE@7.5,12.1,0.75,0,44.4,43.7,21.2,30.22,47.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,04:15,47.8,56.4,45.9,93.0,0.0,SE@6.5,9.9,0.77,0,44.4,43.7,21.2,30.22,47.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,04:30,47.9,56.4,46.0,93.3,0.0,SE@7.2,11.0,0.78,0,44.5,43.7,21.2,30.22,47.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,04:45,47.9,56.5,46.1,93.3,0.0,SE@7.2,13.5,0.79,0,44.5,43.7,21.2,30.21,48.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,05:00,48.0,56.6,46.2,93.5,0.0,SE@6.8,10.7,0.8,0,44.5,43.7,21.1,30.21,48.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,05:15,48.0,56.7,46.3,93.6,0.0,SE@6.5,11.0,0.81,0,44.5,43.8,21.1,30.21,48.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,05:30,48.1,56.8,46.4,93.7,0.01,SE@7.9,12.8,0.82,0,44.5,43.8,21.1,30.2,48.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,05:45,48.2,56.9,46.5,93.8,0.0,E@6.8,10.7,0.83,0,44.5,43.8,21.1,30.19,48.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,06:00,48.2,56.9,46.5,93.8,0.0,E@6.5,11.0,0.84,0,44.6,43.8,21.1,30.19,48.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,06:15,48.3,57.0,46.6,93.7,0.0,SE@6.4,11.0,0.85,0,44.6,43.8,21.1,30.19,48.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,06:30,48.4,57.0,46.6,93.6,0.0,SE@6.6,11.7,0.85,0,44.6,43.8,21.1,30.19,48.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,06:45,48.5,57.2,46.7,93.4,0.0,SE@7.6,13.2,0.85,0,44.6,43.8,21.1,30.19,48.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,07:00,48.6,57.3,46.7,93.2,0.0,E@7.1,12.8,0.84,0,44.7,43.9,21.0,30.19,48.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,07:15,48.7,57.4,46.8,93.0,0.0,E@7.1,12.1,0.84,0,44.7,43.9,21.0,30.18,48.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,07:30,48.8,57.5,46.8,92.7,0.0,E@8.5,13.2,0.84,0,44.7,43.9,21.0,30.17,49.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,07:45,48.9,57.6,46.9,92.5,0.0,E@8.0,15.7,0.84,0,44.7,43.9,21.0,30.17,49.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,08:00,49.1,57.7,47.0,92.5,0.0,SE@8.7,13.5,0.84,0,44.8,43.9,21.0,30.17,49.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,08:15,49.3,57.9,47.1,92.3,0.0,SE@7.3,13.2,0.83,3,44.8,43.9,21.0,30.18,49.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,08:30,49.4,58.1,47.2,92.2,0.0,SE@7.5,13.9,0.82,9,44.8,44.0,21.0,30.18,49.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,08:45,49.4,58.2,47.3,92.4,0.0,SE@6.4,13.2,0.82,14,44.9,44.0,20.9,30.18,49.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,09:00,49.5,58.4,47.5,92.7,0.0,SE@8.0,13.5,0.82,31,44.9,44.0,20.9,30.18,49.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,09:15,49.7,58.8,47.8,93.0,0.0,SE@8.9,15.0,0.82,59,44.9,44.0,20.9,30.18,49.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,09:30,49.8,59.0,47.9,93.1,0.0,SE@7.8,12.8,0.81,49,45.0,44.0,20.9,30.18,49.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,09:45,49.9,59.2,48.1,93.3,0.0,SE@7.0,13.5,0.81,53,45.0,44.0,20.9,30.18,49.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,10:00,50.1,59.6,48.3,93.5,0.01,SE@6.6,11.7,0.81,74,45.1,44.0,20.9,30.18,50.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,10:15,50.4,59.9,48.6,93.6,0.0,SE@5.5,10.3,0.81,71,45.2,44.1,20.9,30.17,50.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,10:30,50.8,60.3,49.0,93.4,0.0,E@8.0,15.3,0.8,77,45.3,44.1,20.9,30.17,50.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,10:45,51.2,60.7,49.2,92.6,0.0,SE@7.8,13.5,0.78,76,45.4,44.1,20.9,30.17,51.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,11:00,51.6,61.1,49.3,91.9,0.0,SE@7.2,11.7,0.76,93,45.5,44.2,20.9,30.17,51.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,11:15,52.0,61.8,49.5,91.3,0.0,SE@6.0,10.7,0.74,113,45.6,44.2,20.8,30.16,52.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,11:30,52.5,62.5,49.9,90.9,0.0,SE@7.6,12.4,0.71,143,45.7,44.2,20.8,30.16,52.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,11:45,53.0,63.1,50.2,90.4,0.0,SE@7.9,15.0,0.66,159,45.8,44.3,20.8,30.15,53.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,12:00,53.7,63.9,50.6,89.4,0.0,SE@7.9,12.8,0.61,184,46.0,44.3,20.8,30.15,53.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,12:15,54.5,65.0,51.1,88.4,0.0,SE@8.6,15.0,0.54,211,46.1,44.3,20.8,30.14,54.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,12:30,54.9,65.3,51.2,87.2,0.0,SE@8.9,14.2,0.46,174,46.3,44.4,20.8,30.13,55.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,12:45,55.6,66.2,51.6,86.2,0.0,SE@8.9,13.5,0.39,207,46.5,44.4,20.8,30.12,55.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,13:00,56.7,67.7,52.2,84.7,0.0,E@8.8,13.2,0.33,293,46.7,44.5,20.8,30.11,56.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,13:15,57.8,69.3,52.4,82.0,0.0,SE@8.8,14.6,0.25,295,46.9,44.6,20.8,30.11,57.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,13:30,57.9,70.1,52.1,80.8,0.0,SE@7.3,12.8,0.18,321,47.1,44.6,20.7,30.1,57.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,13:45,58.1,69.6,52.1,80.3,0.0,SE@7.4,10.3,0.13,198,47.3,44.7,20.7,30.1,58.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,14:00,57.5,68.2,52.0,81.7,0.0,SE@6.8,10.3,0.11,126,47.5,44.8,20.7,30.09,57.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,14:15,57.1,67.7,51.7,82.0,0.0,SE@6.8,10.3,0.11,116,47.7,44.9,20.7,30.08,57.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,14:30,57.4,67.8,52.0,82.2,0.0,E@5.4,8.5,0.11,106,47.9,45.0,20.7,30.07,57.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
2020-01-19,14:45,57.5,67.9,52.0,81.8,0.0,E@6.2,8.5,0.11,116,48.0,45.1,20.7,30.07,57.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 19:01:37.524114
