Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, Bed Temp °F, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2014-12-02,00:15,31.1,31.4,23.0,72.4,0.0,S@3.1,7.1,,34.1,37.8,17.5,0.0,0,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-09 00:58:10.043241
2014-12-02,00:30,31.8,32.0,23.3,70.7,0.0,S@3.2,7.1,,34.1,37.8,17.5,0.0,0,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-09 00:58:10.043241
2014-12-02,00:45,31.5,31.8,23.3,72.0,0.0,S@3.3,6.4,,34.1,37.8,17.5,0.0,0,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-09 00:58:10.043241
2014-12-02,01:00,31.2,31.3,23.0,72.0,0.0,S@1.8,3.5,,34.1,37.7,17.5,0.0,0,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-09 00:58:10.043241
2014-12-02,01:15,31.2,31.3,23.1,72.3,0.0,S@1.8,5.7,,34.0,37.7,17.5,0.0,0,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-09 00:58:10.043241
2014-12-02,01:30,30.9,31.0,22.9,72.9,0.0,NW@2.9,6.0,,34.0,37.7,17.5,0.0,0,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-09 00:58:10.043241
2014-12-02,01:45,29.6,29.7,22.3,75.0,0.0,W@2.7,5.3,,34.0,37.7,17.5,0.0,0,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-09 00:58:10.043241
2014-12-02,02:00,30.3,30.6,23.3,76.0,0.0,S@2.9,5.3,,34.0,37.7,17.5,0.0,0,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-09 00:58:10.043241
2014-12-02,02:15,29.7,29.8,22.9,76.9,0.06,SW@1.6,3.1,,33.9,37.7,17.5,0.0,0,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-09 00:58:10.043241
2014-12-02,02:30,28.9,28.9,22.3,78.1,0.11,SW@2.0,3.5,,33.9,37.7,17.5,0.0,0,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-09 00:58:10.043241
