Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Bed Temp °F,Location,Station ID,Station Name,Download Timestamp
2020-12-07,00:15,46.3,43.4,89.6,0.0,0,30.42,SE,4.5,6.7,0.78,46.2,47.1,17.1,70.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:37.508473
2020-12-07,00:30,46.3,43.4,89.5,0.0,0,30.42,SE,3.6,6.0,0.77,46.2,47.1,17.1,71.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:37.508473
2020-12-07,00:45,46.2,43.4,89.7,0.0,0,30.42,SE,5.4,8.2,0.76,46.1,47.0,17.1,71.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:37.508473
2020-12-07,01:00,46.3,43.4,89.6,0.0,0,30.41,SE,5.2,11.0,0.75,46.1,47.0,17.1,71.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:37.508473
2020-12-07,01:15,46.4,43.3,89.1,0.0,0,30.4,S,4.2,7.4,0.73,46.1,47.0,17.1,71.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:37.508473
2020-12-07,01:30,46.4,43.3,88.6,0.0,0,30.4,S,4.0,8.5,0.71,46.2,46.9,17.1,71.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:37.508473
2020-12-07,01:45,46.3,43.1,88.5,0.0,0,30.4,S,2.5,5.3,0.68,46.2,46.9,17.1,71.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:37.508473
2020-12-07,02:00,46.3,43.1,88.5,0.0,0,30.39,S,2.8,4.6,0.65,46.2,46.9,17.1,71.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:37.508473
2020-12-07,02:15,46.3,43.0,88.1,0.0,0,30.38,S,2.5,7.1,0.63,46.1,46.8,17.1,70.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:37.508473
2020-12-07,02:30,46.2,42.7,87.6,0.0,0,30.38,S,2.2,4.9,0.61,46.1,46.8,17.1,70.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:37.508473
2020-12-07,02:45,46.5,42.8,87.1,0.0,0,30.39,S,2.6,4.9,0.58,46.1,46.8,17.1,70.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:30:37.508473
