Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Bed Temp °F,Location,Station ID,Station Name,Download Timestamp
2020-10-11,00:15,50.3,49.1,95.5,0.0,0,29.99,SE,2.7,3.9,0.8,57.7,60.0,29.8,70.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,00:30,49.9,48.7,95.5,0.0,0,29.99,SE,2.4,3.9,0.8,57.7,59.9,29.7,70.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,00:45,49.6,48.4,95.5,0.0,0,30.0,SE,2.8,4.6,0.8,57.6,59.9,29.7,70.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,01:00,49.5,48.3,95.5,0.0,0,30.0,SE,2.7,4.2,0.8,57.5,59.8,29.6,70.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,01:15,49.3,48.1,95.5,0.0,0,30.01,SE,2.7,4.6,0.8,57.4,59.7,29.6,70.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,01:30,49.2,48.0,95.5,0.0,0,30.02,SE,2.7,3.9,0.81,57.3,59.7,29.5,70.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,01:45,49.5,48.3,95.6,0.0,0,30.02,SE,3.5,5.7,0.81,57.2,59.6,29.4,70.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,02:00,49.7,48.5,95.6,0.01,0,30.02,SE,3.4,4.9,0.81,57.1,59.5,29.4,70.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,02:15,49.7,48.5,95.5,0.0,0,30.02,SE,3.1,4.6,0.81,57.0,59.5,29.3,70.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,02:30,50.0,48.8,95.6,0.0,0,30.02,SE,3.2,4.6,0.82,56.9,59.4,29.2,70.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,02:45,50.1,48.9,95.6,0.0,0,30.03,SE,2.9,4.2,0.82,56.8,59.3,29.2,70.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,03:00,50.2,49.0,95.6,0.0,0,30.03,SE,2.7,4.2,0.82,56.8,59.3,29.1,70.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,03:15,50.4,49.2,95.7,0.0,0,30.02,SE,3.2,4.2,0.82,56.7,59.2,29.0,70.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,03:30,50.7,49.5,95.7,0.0,0,30.02,SE,3.1,4.9,0.83,56.7,59.1,29.0,70.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,03:45,50.7,49.6,95.7,0.0,0,30.03,SE,3.5,5.3,0.83,56.6,59.0,28.9,70.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,04:00,51.1,49.9,95.7,0.0,0,30.02,E,4.6,7.4,0.83,56.6,59.0,28.8,70.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,04:15,51.2,50.0,95.6,0.0,0,30.02,E,4.6,7.1,0.83,56.5,58.9,28.7,70.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,04:30,51.4,50.2,95.6,0.0,0,30.03,E,4.9,8.2,0.84,56.5,58.9,28.6,70.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,04:45,51.6,50.4,95.5,0.0,0,30.03,E,5.2,7.4,0.84,56.5,58.8,28.6,70.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,05:00,51.7,50.5,95.5,0.0,0,30.03,E,4.2,6.4,0.84,56.5,58.7,28.5,70.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,05:15,51.9,50.7,95.4,0.0,0,30.03,E,4.2,6.7,0.84,56.5,58.7,28.4,70.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,05:30,52.1,50.7,95.2,0.0,0,30.04,E,4.4,7.1,0.84,56.4,58.6,28.3,70.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,05:45,52.1,50.7,95.1,0.0,0,30.04,E,4.5,7.1,0.84,56.4,58.6,28.2,70.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,06:00,52.1,50.7,95.0,0.0,0,30.04,E,5.5,8.2,0.85,56.4,58.6,28.2,70.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,06:15,52.1,50.7,94.9,0.0,0,30.03,E,6.0,9.2,0.85,56.4,58.5,28.1,69.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,06:30,52.1,50.6,94.7,0.0,0,30.03,E,5.4,7.8,0.85,56.4,58.5,28.0,69.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,06:45,52.2,50.7,94.6,0.0,3,30.03,E,4.1,7.8,0.85,56.4,58.4,27.9,69.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,07:00,52.3,50.8,94.5,0.0,10,30.02,E,5.4,7.4,0.85,56.4,58.4,27.9,69.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,07:15,52.6,51.0,94.4,0.0,16,30.02,E,5.4,8.2,0.85,56.4,58.3,27.8,69.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,07:30,52.9,51.3,94.3,0.0,17,30.02,E,5.5,7.8,0.85,56.4,58.3,27.7,69.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,07:45,53.1,51.5,94.3,0.01,26,30.01,E,6.5,10.3,0.85,56.4,58.3,27.6,69.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
2020-10-11,08:00,53.5,51.8,93.8,0.0,43,30.01,E,7.7,12.4,0.85,56.4,58.2,27.6,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:29:16.012392
