Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, Bed Temp °F, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2017-01-16,00:15,39.2,38.8,28.4,64.7,0.0,S@2.0,4.9,38.2,32.8,35.0,18.4,0.0,0,30.25,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:37:08.580044
2017-01-16,00:30,39.1,38.5,28.7,65.9,0.0,S@0.2,3.1,37.7,32.8,35.0,18.4,0.0,0,30.26,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:37:08.580044
2017-01-16,00:45,38.5,37.9,29.2,68.9,0.0,E@2.0,5.3,37.2,32.9,35.0,18.4,0.0,0,30.26,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:37:08.580044
2017-01-16,01:00,38.5,38.1,28.8,67.9,0.0,S@2.8,5.7,36.8,32.9,35.0,18.4,0.0,0,30.26,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:37:08.580044
2017-01-16,01:15,38.4,37.9,28.5,67.4,0.0,S@2.4,7.1,35.8,32.9,35.0,18.4,0.0,0,30.25,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:37:08.580044
2017-01-16,01:30,37.9,37.4,28.3,67.9,0.0,S@2.4,6.7,34.4,32.9,35.0,18.4,0.0,0,30.25,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:37:08.580044
2017-01-16,01:45,35.9,35.1,28.0,72.8,0.0,S@1.6,3.9,29.2,32.9,35.0,18.4,0.0,0,30.25,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:37:08.580044
2017-01-16,02:00,35.9,35.4,28.6,74.5,0.0,E@1.0,3.9,30.4,32.9,35.0,18.4,0.0,0,30.25,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:37:08.580044
2017-01-16,02:15,36.1,35.5,28.6,74.0,0.0,NW@0.8,3.1,29.7,32.9,35.0,18.4,0.0,0,30.25,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:37:08.580044
2017-01-16,02:30,33.7,32.9,26.8,75.6,0.0,NE@1.1,3.9,27.5,32.9,35.0,18.4,0.0,0,30.25,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:37:08.580044
2017-01-16,02:45,33.2,32.5,27.9,80.5,0.0,SE@0.9,3.9,26.1,32.9,35.0,18.4,0.0,0,30.24,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:37:08.580044
2017-01-16,03:00,33.8,33.2,28.5,80.8,0.0,SW@2.5,4.2,28.0,32.9,35.0,18.4,0.0,0,30.24,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-12 18:37:08.580044
