Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Bed Temp °F,Location,Station ID,Station Name,Download Timestamp
2020-06-14,00:15,47.2,44.9,91.9,0.0,0,30.02,SE,2.6,3.9,0.61,61.6,63.8,17.3,70.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:43.811768
2020-06-14,00:30,47.4,45.3,92.1,0.0,0,30.02,SE,2.3,3.1,0.64,61.4,63.7,17.3,70.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:43.811768
2020-06-14,00:45,47.7,45.6,92.3,0.0,0,30.02,SE,1.8,2.8,0.67,61.2,63.6,17.3,70.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:43.811768
2020-06-14,01:00,47.5,45.4,92.3,0.0,0,30.02,SE,1.9,2.8,0.69,61.0,63.5,17.3,70.9,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:43.811768
2020-06-14,01:15,47.8,45.8,92.5,0.0,0,30.02,SE,1.8,2.8,0.71,60.9,63.4,17.3,71.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:43.811768
2020-06-14,01:30,47.9,45.9,92.5,0.0,0,30.02,SE,1.5,2.1,0.72,60.8,63.3,17.3,71.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:43.811768
2020-06-14,01:45,48.3,46.3,92.6,0.0,0,30.02,SE,1.8,2.8,0.74,60.7,63.2,17.3,71.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:43.811768
2020-06-14,02:00,48.5,46.5,92.6,0.0,0,30.02,SE,2.0,2.8,0.75,60.6,63.1,17.3,71.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:43.811768
2020-06-14,02:15,48.2,46.2,92.6,0.0,0,30.02,S,0.9,2.1,0.76,60.5,63.0,17.3,71.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:43.811768
2020-06-14,02:30,48.2,46.2,92.7,0.0,0,30.02,S,1.7,3.1,0.77,60.4,62.9,17.3,71.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:43.811768
2020-06-14,02:45,47.9,46.0,92.8,0.0,0,30.02,SE,1.6,2.4,0.77,60.3,62.8,17.3,70.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:43.811768
