Date,Time PDT,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, Bed Temp °F, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2018-02-20,23:15,31.3,31.3,25.0,77.6,0.16,E@5.9,11.7,26.5,37.6,40.9,19.9,0.0,0,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-09-13 10:09:14.122549
2018-02-20,23:30,31.2,31.1,24.4,76.4,0.14,E@1.5,6.7,25.6,37.5,40.8,20.0,0.0,0,30.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-09-13 10:09:14.122549
2018-02-20,23:45,30.9,30.9,24.0,76.0,0.13,E@0.7,7.4,24.6,37.4,40.8,20.0,0.0,0,30.31,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-09-13 10:09:14.122549
2018-02-20,24:00,30.3,30.3,23.9,77.7,0.12,N@0.0,0.0,23.4,37.3,40.7,20.0,0.0,0,30.31,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-09-13 10:09:14.122549
2018-02-21,00:15,30.5,30.4,23.5,75.9,0.12,NE@0.0,1.4,23.2,37.2,40.7,20.0,0.0,0,30.32,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-09-13 10:09:14.122549
2018-02-21,00:30,29.7,29.4,23.4,78.7,0.12,N@0.3,3.1,22.7,37.1,40.6,20.0,0.0,0,30.32,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-09-13 10:09:14.122549
2018-02-21,00:45,29.7,29.5,23.4,78.5,0.12,N@0.0,0.0,21.7,37.0,40.6,20.0,0.0,0,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-09-13 10:09:14.122549
2018-02-21,01:00,29.6,29.4,23.3,78.6,0.12,N@0.0,0.0,20.8,36.9,40.6,20.0,0.0,0,30.33,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-09-13 10:09:14.122549
2018-02-21,01:15,29.7,29.6,23.2,77.9,0.13,E@0.1,3.5,21.2,36.8,40.5,20.0,0.0,0,30.34,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-09-13 10:09:14.122549
2018-02-21,01:30,29.3,29.3,22.8,77.8,0.12,E@0.5,3.5,20.2,36.7,40.5,20.0,0.0,0,30.34,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2018-09-13 10:09:14.122549
