Date,Time PDT,Air Temp °F, Bed Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-04-02,00:15,37.0,44.3,35.0,92.2,0.0,N @0.0,0.0,0.51,0,47.7,49.6,20.4,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:19.826155
2020-04-02,00:30,37.8,45.7,35.9,92.6,0.0,N @0.0,0.0,0.55,0,47.6,49.6,20.4,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:19.826155
2020-04-02,00:45,39.9,48.3,38.0,92.7,0.04,NW@1.0,8.5,0.6,0,47.4,49.5,20.4,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:19.826155
2020-04-02,01:00,40.2,48.5,38.2,92.5,0.06,E@1.3,8.2,0.63,0,47.3,49.4,20.3,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:19.826155
2020-04-02,01:15,40.5,48.9,38.4,92.2,0.01,N @0.0,0.0,0.65,0,47.2,49.3,20.3,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:19.826155
2020-04-02,01:30,40.6,49.1,38.5,92.2,0.0,N @0.0,0.0,0.67,0,46.9,49.3,20.3,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:19.826155
2020-04-02,01:45,40.4,49.0,38.4,92.4,0.0,N @0.0,0.0,0.68,0,46.8,49.2,20.3,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:19.826155
2020-04-02,02:00,40.3,49.0,38.3,92.7,0.0,SE@0.1,2.8,0.7,0,46.7,49.1,20.3,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:19.826155
2020-04-02,02:15,40.1,48.9,38.2,93.0,0.0,N @0.0,0.0,0.71,0,46.7,49.0,20.3,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:19.826155
2020-04-02,02:30,40.2,49.0,38.4,93.3,0.0,N @0.0,0.0,0.72,0,46.7,49.0,20.3,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:19.826155
2020-04-02,02:45,40.1,48.9,38.4,93.4,0.0,N @0.0,0.0,0.73,0,46.6,48.9,20.3,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:19.826155
2020-04-02,03:00,40.0,48.9,38.3,93.6,0.0,N @0.0,0.0,0.74,0,46.6,48.8,20.3,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:19.826155
2020-04-02,03:15,39.9,48.7,38.3,93.7,0.0,N @0.0,0.0,0.75,0,46.6,48.8,20.3,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:19.826155
2020-04-02,03:30,40.0,48.6,38.4,93.8,0.0,N @0.0,0.0,0.75,0,46.6,48.7,20.3,30.22,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:19.826155
2020-04-02,03:45,40.1,48.5,38.4,93.8,0.0,N @0.0,0.0,0.76,0,46.6,48.6,20.3,30.22,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:19.826155
2020-04-02,04:00,40.0,48.5,38.4,93.9,0.0,N @0.0,0.0,0.76,0,46.5,48.6,20.3,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:19.826155
2020-04-02,04:15,39.7,48.4,38.2,94.1,0.0,N @0.0,0.0,0.77,0,46.5,48.5,20.3,30.22,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-05-31 15:57:19.826155
