Date,Time PST,Air Temp °F, Bed Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Atm. Press. inHg, 2<sup>nd</sup> Air Temp °F,Location,Station ID,Station Name,Download Timestamp
2019-10-09,00:15,38.6,35.9,37.0,93.8,0.0,SE@1.0,4.6,0.64,0,50.6,54.1,18.7,30.2,38.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 18:59:20.306378
2019-10-09,00:30,38.4,34.0,36.8,93.9,0.0,SE@0.9,5.7,0.65,0,50.5,54.0,18.7,30.2,38.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 18:59:20.306378
2019-10-09,00:45,39.6,36.5,38.0,93.8,0.0,SE@4.5,9.2,0.67,0,50.4,53.9,18.7,30.21,39.8,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 18:59:20.306378
2019-10-09,01:00,40.7,41.1,38.6,91.9,0.0,SE@4.7,6.7,0.68,0,50.3,53.8,18.7,30.21,41.0,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 18:59:20.306378
2019-10-09,01:15,40.3,41.5,37.7,90.3,0.0,S@2.3,8.2,0.7,0,50.2,53.7,18.6,30.22,40.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 18:59:20.306378
2019-10-09,01:30,40.1,41.1,37.6,90.6,0.0,S@2.4,4.9,0.7,0,50.1,53.6,18.7,30.23,40.1,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 18:59:20.306378
2019-10-09,01:45,39.6,41.1,37.0,90.5,0.0,SE@2.6,5.7,0.71,0,50.1,53.5,18.7,30.23,39.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 18:59:20.306378
2019-10-09,02:00,39.5,40.0,37.0,90.8,0.0,SE@3.1,7.1,0.72,0,50.0,53.4,18.6,30.24,39.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 18:59:20.306378
2019-10-09,02:15,39.5,39.6,36.9,90.2,0.0,S@2.0,6.7,0.73,0,49.9,53.3,18.6,30.24,39.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 18:59:20.306378
2019-10-09,02:30,39.4,39.6,36.9,90.5,0.0,S@2.5,4.2,0.73,0,49.8,53.3,18.6,30.24,39.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-01-21 18:59:20.306378
