Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, Bed Temp °F, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2016-02-11,00:15,50.6,50.5,49.4,95.6,0.64,E@5.2,9.2,48.0,48.7,49.6,17.6,0.0,0,30.25,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,00:30,50.6,50.4,49.0,94.4,0.64,NE@4.5,9.2,47.8,48.6,49.6,17.6,0.0,0,30.24,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,00:45,50.6,50.4,48.9,93.7,0.66,E@6.2,12.8,48.2,48.6,49.5,17.7,0.0,0,30.23,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,01:00,50.9,50.6,48.8,92.7,0.65,E@6.1,11.0,48.5,48.5,49.5,17.7,0.0,0,30.22,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,01:15,51.0,50.7,48.9,92.4,0.59,E@6.3,16.4,48.6,48.5,49.4,17.7,0.0,0,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,01:30,51.0,50.7,48.9,92.4,0.46,E@4.9,9.6,48.7,48.5,49.4,17.7,0.0,0,30.21,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,01:45,51.1,50.8,49.0,92.4,0.39,E@6.0,16.0,48.7,48.6,49.3,17.7,0.0,0,30.2,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,02:00,51.2,50.9,49.1,92.3,0.34,E@6.9,15.0,48.7,48.6,49.3,17.7,0.0,0,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,02:15,51.2,50.9,49.1,92.4,0.3,E@7.4,16.7,48.7,48.6,49.3,17.7,0.0,0,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,02:30,51.3,51.0,49.1,92.4,0.26,E@8.4,14.6,49.0,48.5,49.2,17.7,0.0,0,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,02:45,51.4,51.1,49.0,91.6,0.21,E@6.9,11.7,49.1,48.5,49.2,17.7,0.0,0,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,03:00,51.5,51.3,48.9,90.7,0.17,SE@4.6,9.2,49.0,48.6,49.2,17.7,0.0,0,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,03:15,51.5,51.2,48.7,90.2,0.14,E@6.2,12.4,48.9,48.6,49.1,17.7,0.0,0,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,03:30,51.5,51.2,48.7,90.1,0.12,E@6.2,10.7,49.0,48.6,49.1,17.7,0.0,0,30.19,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,03:45,51.6,51.3,48.7,89.6,0.1,E@7.2,13.2,49.2,48.6,49.1,17.7,0.0,0,30.18,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,04:00,51.4,51.2,48.5,89.6,0.08,E@7.8,16.4,49.1,48.6,49.1,17.7,0.0,0,30.17,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,04:15,51.3,51.0,48.5,89.8,0.07,E@8.9,14.2,49.2,48.6,49.1,17.7,0.0,0,30.16,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,04:30,51.3,51.0,48.4,89.8,0.07,E@9.0,14.6,49.4,48.6,49.0,17.7,0.0,0,30.17,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,04:45,51.2,50.9,48.4,90.1,0.08,E@9.3,15.0,49.4,48.6,49.0,17.7,0.0,0,30.17,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
2016-02-11,05:00,51.1,50.9,48.4,90.2,0.07,E@8.1,14.2,49.4,48.6,49.0,17.7,0.0,0,30.17,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2017-12-10 22:14:31.861389
