Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %, Bed Temp °F,Location,Station ID,Station Name,Download Timestamp
2020-05-31,00:15,51.9,47.5,84.9,0.0,0,30.03,NW,3.5,5.7,0.23,58.6,60.3,15.7,69.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:26.141310
2020-05-31,00:30,51.9,47.3,84.3,0.0,0,30.02,NW,4.1,7.1,0.21,58.5,60.3,15.7,69.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:26.141310
2020-05-31,00:45,52.1,47.4,84.0,0.0,0,30.02,NW,4.4,7.8,0.2,58.5,60.2,15.7,69.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:26.141310
2020-05-31,01:00,52.2,47.6,84.3,0.0,0,30.02,NW,4.9,8.5,0.2,58.4,60.2,15.7,69.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:26.141310
2020-05-31,01:15,52.2,47.5,84.2,0.0,0,30.02,NW,4.0,6.7,0.19,58.3,60.2,15.7,69.7,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:26.141310
2020-05-31,01:30,52.2,47.7,84.6,0.0,0,30.03,NW,4.8,8.5,0.19,58.3,60.1,15.7,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:26.141310
2020-05-31,01:45,52.2,47.9,85.2,0.0,0,30.04,NW,5.1,8.5,0.2,58.2,60.1,15.7,69.6,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:26.141310
2020-05-31,02:00,51.8,47.8,86.3,0.0,0,30.04,NW,5.7,10.7,0.21,58.2,60.0,15.7,69.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:26.141310
2020-05-31,02:15,51.3,47.3,86.2,0.0,0,30.04,NW,6.3,9.9,0.21,58.1,60.0,15.7,69.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:26.141310
2020-05-31,02:30,51.0,46.7,85.1,0.0,0,30.05,NW,5.3,8.5,0.2,58.1,59.9,15.7,69.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:26.141310
2020-05-31,02:45,51.0,46.4,83.9,0.0,0,30.05,NW,5.8,11.7,0.18,58.0,59.9,15.7,69.5,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:26.141310
2020-05-31,03:00,51.1,45.6,81.5,0.0,0,30.05,NW,5.9,10.3,0.15,58.0,59.9,15.7,69.4,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:26.141310
2020-05-31,03:15,50.9,45.9,82.6,0.0,0,30.06,NW,7.1,11.0,0.15,57.9,59.8,15.7,69.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:26.141310
2020-05-31,03:30,50.7,46.3,84.9,0.0,0,30.06,NW,5.2,8.9,0.16,57.9,59.8,15.7,69.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:26.141310
2020-05-31,03:45,50.5,46.6,86.1,0.0,0,30.07,NW,3.7,5.3,0.18,57.8,59.7,15.7,69.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:26.141310
2020-05-31,04:00,50.5,46.7,86.9,0.0,0,30.07,NW,3.1,5.7,0.2,57.8,59.7,15.7,69.3,"Grayland, Grayland, Grays Harbor County",300213,Grayland,2020-12-14 08:26:26.141310
