Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph,Location,Station ID,Station Name,Download Timestamp
2019-10-31,00:15,25.0,9.9,54.7,0.0,0,30.46,E,0.5,1.3,Polehn*,100009,Polehn*,2020-12-15 22:21:40.133340
2019-10-31,00:30,25.4,10.0,53.6,0.0,0,30.46,W,0.5,1.4,Polehn*,100009,Polehn*,2020-12-15 22:21:40.133340
2019-10-31,00:45,25.8,10.0,52.7,0.0,0,30.46,W,0.6,1.3,Polehn*,100009,Polehn*,2020-12-15 22:21:40.133340
2019-10-31,01:00,24.7,10.1,55.6,0.0,0,30.45,S,0.4,1.1,Polehn*,100009,Polehn*,2020-12-15 22:21:40.133340
2019-10-31,01:15,25.5,10.0,53.5,0.0,0,30.44,SW,0.6,2.0,Polehn*,100009,Polehn*,2020-12-15 22:21:40.133340
2019-10-31,01:30,24.6,9.9,55.5,0.0,0,30.44,E,0.4,1.0,Polehn*,100009,Polehn*,2020-12-15 22:21:40.133340
2019-10-31,01:45,25.0,10.5,55.8,0.0,0,30.44,W,0.6,1.6,Polehn*,100009,Polehn*,2020-12-15 22:21:40.133340
2019-10-31,02:00,23.7,10.7,60.0,0.0,0,30.44,SW,0.4,1.2,Polehn*,100009,Polehn*,2020-12-15 22:21:40.133340
2019-10-31,02:15,24.2,10.7,58.8,0.0,0,30.44,W,0.4,1.1,Polehn*,100009,Polehn*,2020-12-15 22:21:40.133340
2019-10-31,02:30,24.3,10.7,58.4,0.0,0,30.43,W,0.6,1.4,Polehn*,100009,Polehn*,2020-12-15 22:21:40.133340
2019-10-31,02:45,24.2,10.7,58.7,0.0,0,30.43,W,0.7,1.4,Polehn*,100009,Polehn*,2020-12-15 22:21:40.133340
2019-10-31,03:00,23.7,10.7,59.9,0.0,0,30.43,NW,0.7,2.2,Polehn*,100009,Polehn*,2020-12-15 22:21:40.133340
