Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %,Location,Station ID,Station Name,Download Timestamp
2021-01-18,23:15,35.0,34.8,99.3,0.0,0,30.56,NW,1.0,3.5,0.94,42.0,44.0,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-18,23:30,35.1,34.9,99.3,0.0,0,30.56,S,0.7,2.8,0.94,41.9,43.9,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-18,23:45,35.8,35.6,99.3,0.0,0,30.56,W,0.8,2.8,0.94,41.8,43.9,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-18,24:00,36.3,36.1,99.3,0.0,0,30.56,W,1.2,2.8,0.94,41.8,43.9,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,00:15,35.5,35.3,99.2,0.0,0,30.54,W,0.7,2.4,0.94,41.7,43.8,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,00:30,35.8,35.7,99.3,0.0,0,30.54,W,1.1,2.4,0.94,41.7,43.8,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,00:45,35.9,35.7,99.3,0.0,0,30.53,W,0.5,2.1,0.94,41.6,43.7,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,01:00,37.2,37.0,99.3,0.0,0,30.53,NE,1.6,3.1,0.94,41.6,43.7,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,01:15,37.0,36.8,99.3,0.0,0,30.53,E,0.5,2.8,0.94,41.5,43.7,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,01:30,37.0,36.8,99.3,0.0,0,30.53,NE,0.6,2.4,0.94,41.5,43.6,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,01:45,36.9,36.7,99.3,0.0,0,30.53,N ,0.5,3.1,0.94,41.5,43.6,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,02:00,37.2,37.0,99.3,0.0,0,30.54,NW,0.3,2.8,0.94,41.4,43.6,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,02:15,37.2,37.0,99.3,0.0,0,30.54,NE,0.8,3.1,0.94,41.4,43.5,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,02:30,36.9,36.7,99.3,0.0,0,30.54,N ,1.6,3.5,0.94,41.4,43.5,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,02:45,36.8,36.6,99.3,0.0,0,30.54,NW,1.1,3.1,0.94,41.4,43.5,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,03:00,36.8,36.6,99.3,0.0,0,30.54,E,0.2,1.7,0.94,41.4,43.5,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,03:15,36.9,36.7,99.3,0.0,0,30.54,S,0.1,1.4,0.94,41.4,43.4,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,03:30,37.1,36.9,99.3,0.0,0,30.53,E,0.9,3.5,0.94,41.5,43.4,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,03:45,36.9,36.8,99.3,0.0,0,30.53,NE,1.1,3.5,0.94,41.5,43.4,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,04:00,36.9,36.7,99.3,0.0,0,30.53,E,1.0,3.5,0.94,41.5,43.4,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,04:15,36.8,36.6,99.3,0.0,0,30.53,E,1.0,2.8,0.93,41.5,43.3,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,04:30,36.7,36.5,99.3,0.0,0,30.52,E,1.3,3.1,0.93,41.5,43.3,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,04:45,36.5,36.3,99.3,0.0,0,30.52,S,0.6,2.1,0.93,41.5,43.3,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,05:00,36.3,36.1,99.3,0.0,0,30.52,S,0.2,1.7,0.93,41.5,43.3,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,05:15,36.1,35.9,99.3,0.0,0,30.52,W,0.0,1.4,0.93,41.5,43.3,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
2021-01-19,05:30,35.9,35.8,99.3,0.0,0,30.51,SE,1.9,4.2,0.93,41.5,43.3,20.7,"Langley, Langley, Island County",300214,Langley,2021-04-15 13:45:59.525967
