Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 8 in. Soil Tmp °F, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
1993-10-28,00:15,44.4,37.3,75.9,0.0,N@1.7,1.7,0.0,0.0,52.0,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,00:30,44.7,37.2,74.6,0.0,N@0.7,0.7,0.0,0.0,52.1,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,00:45,45.1,37.7,75.1,0.0,S@1.2,1.2,0.0,0.0,52.1,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,01:00,,,,,,,,,,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,01:15,45.1,38.3,77.0,0.0,N @0.6,0.6,0.0,0.0,52.0,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,01:30,45.1,38.6,77.6,0.0,N @0.7,0.7,0.97,0.0,52.0,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,01:45,45.0,38.5,77.7,0.0,NW@1.1,1.1,1.0,0.0,52.0,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,02:00,45.0,38.9,79.1,0.0,W@0.5,0.5,1.0,0.0,52.1,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,02:15,45.1,39.3,79.9,0.0,NW@1.2,1.2,1.0,0.0,52.0,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,02:30,44.7,39.6,82.1,0.0,NW@0.6,0.6,1.0,0.0,52.0,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,02:45,45.2,39.3,79.6,0.0,NW@2.0,2.0,1.0,0.0,52.0,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,03:00,45.4,39.3,78.8,0.0,W@1.6,1.6,0.2,0.0,52.0,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,03:15,45.6,39.0,77.4,0.0,NW@1.6,1.6,0.0,0.0,52.0,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,03:30,45.6,38.8,77.0,0.0,NW@0.6,0.6,0.0,0.0,52.0,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,03:45,45.9,39.3,77.8,0.0,NW@0.6,0.6,0.0,0.0,52.0,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,04:00,45.9,39.1,77.0,0.0,W@0.9,0.9,0.0,0.0,52.0,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,04:15,45.8,38.5,75.4,0.0,W@0.5,0.5,0.0,0.0,52.0,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,04:30,45.9,38.0,73.8,0.0,W@0.9,0.9,0.0,0.0,52.0,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,04:45,45.6,38.5,76.1,0.0,W@0.5,0.5,0.0,0.0,52.0,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,05:00,45.6,38.2,75.1,0.0,W@0.4,0.4,0.0,0.0,52.0,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
1993-10-28,05:15,46.1,39.6,78.0,0.0,W@0.6,0.6,0.0,0.0,52.0,,"Paterson.E (Paterson), Benton County",100062,Paterson.E,2020-06-01 04:57:09.725416
