Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-09-12,00:15,62.8,40.5,43.9,0.0,0,29.91,NW,0.3,2.8,0.0,76.8,"Pogue.Flat, Okanogan County",330104,Pogue.Flat,2020-12-14 03:08:54.955489
2020-09-12,00:30,62.9,40.5,43.6,0.0,0,29.92,NE,0.7,3.5,0.0,76.6,"Pogue.Flat, Okanogan County",330104,Pogue.Flat,2020-12-14 03:08:54.955489
2020-09-12,00:45,63.7,39.7,41.2,0.0,0,29.92,N,0.0,1.7,0.0,76.5,"Pogue.Flat, Okanogan County",330104,Pogue.Flat,2020-12-14 03:08:54.955489
2020-09-12,01:00,63.5,40.2,42.4,0.0,0,29.92,N ,0.0,0.0,0.0,76.3,"Pogue.Flat, Okanogan County",330104,Pogue.Flat,2020-12-14 03:08:54.955489
2020-09-12,01:15,60.2,41.9,50.7,0.0,0,29.92,N ,0.0,1.7,0.0,76.1,"Pogue.Flat, Okanogan County",330104,Pogue.Flat,2020-12-14 03:08:54.955489
2020-09-12,01:30,60.7,40.8,47.9,0.0,0,29.93,N,0.3,3.1,0.0,76.0,"Pogue.Flat, Okanogan County",330104,Pogue.Flat,2020-12-14 03:08:54.955489
2020-09-12,01:45,59.1,43.1,55.2,0.0,0,29.93,N ,0.0,0.0,0.0,75.8,"Pogue.Flat, Okanogan County",330104,Pogue.Flat,2020-12-14 03:08:54.955489
2020-09-12,02:00,56.8,42.8,59.3,0.0,0,29.94,N ,0.0,0.0,0.0,75.6,"Pogue.Flat, Okanogan County",330104,Pogue.Flat,2020-12-14 03:08:54.955489
2020-09-12,02:15,57.8,40.8,53.0,0.0,0,29.94,N ,0.0,0.0,0.0,75.5,"Pogue.Flat, Okanogan County",330104,Pogue.Flat,2020-12-14 03:08:54.955489
2020-09-12,02:30,57.4,41.2,54.5,0.0,0,29.94,NW,0.0,1.4,0.0,75.3,"Pogue.Flat, Okanogan County",330104,Pogue.Flat,2020-12-14 03:08:54.955489
2020-09-12,02:45,55.1,42.7,62.7,0.0,0,29.94,N ,0.0,0.0,0.0,75.1,"Pogue.Flat, Okanogan County",330104,Pogue.Flat,2020-12-14 03:08:54.955489
2020-09-12,03:00,54.4,43.0,65.3,0.0,0,29.94,N ,0.0,0.0,0.0,75.0,"Pogue.Flat, Okanogan County",330104,Pogue.Flat,2020-12-14 03:08:54.955489
2020-09-12,03:15,55.3,42.7,62.5,0.0,0,29.95,N ,0.0,0.0,0.0,74.8,"Pogue.Flat, Okanogan County",330104,Pogue.Flat,2020-12-14 03:08:54.955489
