Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2015-03-04,23:15,32.8,29.4,87.2,0.0,0,30.3,N ,0.0,0.0,0.25,44.6,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 12:38:28.991176
2015-03-04,23:30,32.7,29.5,87.7,0.0,0,30.31,N ,0.0,0.0,0.3,44.6,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 12:38:28.991176
2015-03-04,23:45,32.5,29.5,88.4,0.0,0,30.31,N ,0.0,0.0,0.38,44.5,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 12:38:28.991176
2015-03-04,24:00,32.5,29.6,89.1,0.0,0,30.31,N ,0.0,0.0,0.44,44.5,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 12:38:28.991176
2015-03-05,00:15,32.3,29.5,89.3,0.0,0,30.31,N ,0.0,0.0,0.49,44.5,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 12:38:28.991176
2015-03-05,00:30,32.3,29.5,89.4,0.0,0,30.31,N ,0.0,0.0,0.54,44.4,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 12:38:28.991176
2015-03-05,00:45,32.2,29.6,89.9,0.0,0,30.31,N ,0.0,0.0,0.6,44.4,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 12:38:28.991176
2015-03-05,01:00,31.9,29.3,90.2,0.0,0,30.31,N ,0.0,0.0,0.65,44.3,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 12:38:28.991176
2015-03-05,01:15,31.6,29.0,90.6,0.0,0,30.31,N ,0.0,0.0,0.68,44.3,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 12:38:28.991176
2015-03-05,01:30,31.4,29.0,91.2,0.0,0,30.31,N ,0.0,0.0,0.7,44.2,"Puyallup, Puyallup, Pierce County",310102,Puyallup,2021-04-15 12:38:28.991176
