Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 8 in. Soil Tmp °F, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-05-08,00:15,39.9,31.3,71.0,0.0,0,30.4,S,1.3,2.1,0.0,57.6,-20.1,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2021-11-11 14:35:46.386613
2021-05-08,00:30,39.2,31.4,73.3,0.0,0,30.4,SW,1.4,2.7,0.0,57.4,-20.1,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2021-11-11 14:35:46.386613
2021-05-08,00:45,38.9,31.2,73.8,0.0,0,30.41,S,1.1,2.3,0.0,57.3,-20.1,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2021-11-11 14:35:46.386613
2021-05-08,01:00,37.7,31.1,76.9,0.0,0,30.41,W,0.8,1.7,0.0,57.2,-20.1,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2021-11-11 14:35:46.386613
2021-05-08,01:15,36.6,30.4,78.2,0.0,0,30.42,SW,1.0,2.3,0.0,57.0,-20.1,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2021-11-11 14:35:46.386613
2021-05-08,01:30,36.1,30.1,78.8,0.0,0,30.42,W,1.4,2.3,0.0,56.9,-20.0,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2021-11-11 14:35:46.386613
2021-05-08,01:45,35.2,29.7,80.2,0.0,0,30.43,W,1.1,2.6,0.0,56.7,-20.1,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2021-11-11 14:35:46.386613
2021-05-08,02:00,34.4,29.4,81.9,0.0,0,30.43,W,1.5,2.8,0.0,56.5,-20.0,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2021-11-11 14:35:46.386613
2021-05-08,02:15,34.4,29.0,80.4,0.0,0,30.44,S,0.9,1.9,0.0,56.5,-20.0,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2021-11-11 14:35:46.386613
2021-05-08,02:30,33.8,29.0,82.4,0.0,0,30.44,SW,1.2,3.5,0.0,56.3,-20.0,"Tonasket.S, Tonasket, Okanogan County",330157,Tonasket.S,2021-11-11 14:35:46.386613
