Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, 2 in. SWP kPa, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-03-10,23:15,31.8,30.1,94.0,0.0,0,30.17,W,2.1,2.8,44.5,46.2,-8.7,-7.9,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 12:10:58.676332
2021-03-10,23:30,31.6,29.7,93.2,0.0,0,30.17,NW,1.8,2.9,44.4,46.2,-8.7,-7.9,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 12:10:58.676332
2021-03-10,23:45,31.5,29.7,93.5,0.0,0,30.17,NW,2.4,4.1,44.2,46.2,-8.7,-7.9,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 12:10:58.676332
2021-03-10,24:00,31.1,29.3,93.9,0.0,0,30.18,W,2.7,3.4,44.1,46.2,-8.7,-7.9,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 12:10:58.676332
2021-03-11,00:15,30.8,29.0,94.0,0.0,0,30.18,NW,2.8,3.7,44.0,46.2,-8.7,-7.9,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 12:10:58.676332
2021-03-11,00:30,30.3,28.6,94.9,0.0,0,30.18,W,2.9,3.8,43.8,46.2,-8.7,-7.9,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 12:10:58.676332
2021-03-11,00:45,30.1,28.3,94.4,0.0,0,30.19,W,2.9,4.3,43.7,46.2,-8.7,-7.9,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 12:10:58.676332
2021-03-11,01:00,29.9,28.1,94.4,0.0,0,30.2,W,3.0,4.1,43.6,46.2,-8.7,-7.9,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 12:10:58.676332
2021-03-11,01:15,30.2,28.1,93.4,0.0,0,30.2,W,3.1,4.4,43.5,46.0,-8.7,-7.9,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 12:10:58.676332
2021-03-11,01:30,29.2,27.8,96.3,0.0,0,30.21,W,3.8,4.7,43.3,46.0,-8.7,-7.9,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 12:10:58.676332
2021-03-11,01:45,30.0,28.1,94.1,0.0,0,30.22,W,3.1,4.9,43.3,46.0,-8.7,-7.9,"Woodinvill, Woodinville, King County",330026,Woodinvill,2021-04-15 12:10:58.676332
