Date,Time PDT,Air Temp °F, Dew Point °F, Rel Hum %, Tot Prec in, Wind Dir @ Speed mph, Wind Gust mph, Leaf Wet u., Solar Rad W/m², 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2018-03-07,23:15,43.2,28.0,54.6,0.0,NE@3.2,5.3,0.0,0,43.2,42.7,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-06-01 03:02:18.842514
2018-03-07,23:30,43.1,27.9,54.7,0.0,SW@3.0,4.9,0.0,0,43.1,42.7,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-06-01 03:02:18.842514
2018-03-07,23:45,42.2,28.7,58.5,0.0,W@1.1,3.1,0.0,0,43.1,42.6,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-06-01 03:02:18.842514
2018-03-07,24:00,41.5,28.9,60.7,0.0,N @0.8,2.1,0.0,0,43.0,42.6,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-06-01 03:02:18.842514
2018-03-08,00:15,41.2,29.3,62.3,0.0,E@1.3,2.4,0.0,0,42.9,42.6,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-06-01 03:02:18.842514
2018-03-08,00:30,41.1,29.9,63.9,0.0,NE@1.1,2.1,0.05,0,42.9,42.6,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-06-01 03:02:18.842514
2018-03-08,00:45,41.1,30.8,66.2,0.0,N@1.9,3.1,0.14,0,42.8,42.5,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-06-01 03:02:18.842514
2018-03-08,01:00,40.7,32.1,71.1,0.0,NE@1.2,5.3,0.25,0,42.8,42.5,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-06-01 03:02:18.842514
2018-03-08,01:15,41.2,32.6,71.4,0.0,NE@4.3,6.0,0.15,0,42.7,42.5,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-06-01 03:02:18.842514
2018-03-08,01:30,41.2,32.7,71.5,0.0,N@2.0,4.6,0.0,0,42.7,42.5,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-06-01 03:02:18.842514
2018-03-08,01:45,41.5,32.0,68.7,0.0,S@0.0,2.4,0.0,0,42.6,42.4,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-06-01 03:02:18.842514
2018-03-08,02:00,40.2,32.6,74.2,0.0,SW@3.4,4.6,0.0,0,42.6,42.4,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-06-01 03:02:18.842514
2018-03-08,02:15,39.1,33.0,78.8,0.0,S@2.3,4.2,0.0,0,42.5,42.4,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-06-01 03:02:18.842514
2018-03-08,02:30,38.0,32.6,80.6,0.0,E@0.7,3.1,0.01,0,42.4,42.4,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-06-01 03:02:18.842514
2018-03-08,02:45,36.5,32.1,84.0,0.0,N @1.6,3.5,0.03,0,42.4,42.3,"Sunside.N (Sunnyside), Yakima County",310136,Sunside.N,2020-06-01 03:02:18.842514
