Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
1992-04-02,00:15,54.3,43.7,67.3,0.0,0,N,7.1,,0.0,,55.7,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,00:30,53.7,43.2,67.5,0.0,0,N,7.1,,0.0,,55.7,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,00:45,53.5,43.1,67.7,0.0,0,N ,6.1,,0.0,,55.6,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,01:00,53.3,42.9,67.8,0.0,0,N,5.0,,0.0,,55.5,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,01:15,52.9,42.6,68.0,0.0,0,N,6.1,,0.0,,55.5,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,01:30,53.4,42.9,67.6,0.0,0,N,6.8,,0.0,,55.4,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,01:45,53.4,42.9,67.3,0.0,0,N,6.0,,0.0,,55.3,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,02:00,53.1,42.7,67.5,0.0,0,N,5.0,,0.0,,55.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,02:15,52.9,42.5,67.7,0.0,0,N,4.4,,0.0,,55.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,02:30,52.8,42.4,67.6,0.0,0,N,4.8,,0.0,,55.1,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,02:45,53.1,42.7,67.6,0.0,0,NW,4.7,,0.0,,55.1,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,03:00,54.2,43.2,66.2,0.0,0,NW,1.7,,0.0,,55.0,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,03:15,50.9,41.5,70.2,0.0,0,NW,1.5,,,,54.9,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,03:30,49.7,40.6,70.9,0.0,0,N,3.3,,,,54.9,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,03:45,49.1,40.3,71.6,0.0,0,N ,4.6,,0.0,,54.8,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,04:00,48.6,40.0,72.2,0.0,0,N ,3.5,,0.0,,54.7,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,04:15,47.8,39.6,73.0,0.0,0,N,4.1,,0.0,,54.6,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,04:30,47.6,39.6,73.6,0.0,0,N,4.9,,0.0,,54.6,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,04:45,48.0,40.0,73.4,0.0,0,N ,4.7,,0.0,,54.5,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,05:00,48.6,40.2,72.6,0.0,0,N,4.4,,0.0,,54.5,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,05:15,47.8,39.6,73.0,0.0,0,NW,1.9,,0.0,,54.4,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,05:30,46.3,39.0,75.7,0.0,1,N,1.5,,,,54.3,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,05:45,45.9,39.4,78.0,0.0,5,N,1.9,,,,54.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
1992-04-02,06:00,46.3,40.0,78.6,0.0,17,N ,1.9,,,,54.1,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:00:22.202443
