Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2000-03-30,00:15,35.1,26.4,70.3,0.0,0,SE,0.6,,0.0,,47.0,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,00:30,33.9,26.6,74.5,0.0,0,N,1.0,,0.0,,46.9,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,00:45,32.2,26.4,78.9,0.0,0,N,2.1,,0.0,,46.8,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,01:00,32.7,26.7,78.1,0.0,0,N,3.6,,0.0,,46.8,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,01:15,32.4,26.6,79.0,0.0,0,N,3.5,,0.0,,46.7,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,01:30,32.6,26.7,78.6,0.0,0,N,4.6,,0.0,,46.7,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,01:45,33.5,26.7,75.8,0.0,0,N,5.2,,0.0,,46.7,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,02:00,33.5,26.2,74.2,0.0,0,N,6.3,,0.0,,46.6,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,02:15,34.1,26.1,72.3,0.0,0,N,6.6,,0.0,,46.6,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,02:30,34.0,25.7,71.4,0.0,0,N,5.9,,0.0,,46.5,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,02:45,34.0,25.6,70.8,0.0,0,N,4.7,,0.0,,46.5,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,03:00,34.2,25.5,70.1,0.0,0,N,4.2,,0.0,,46.5,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,03:15,33.7,25.5,71.5,0.0,0,N,2.5,,0.0,,46.4,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,03:30,32.5,25.4,74.6,0.0,0,N,0.8,,0.0,,46.4,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,03:45,31.2,25.4,79.3,0.0,0,N,1.6,,0.0,,46.3,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,04:00,31.3,25.1,77.8,0.0,0,N,1.5,,0.0,,46.3,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,04:15,31.2,25.2,78.5,0.0,0,N,1.7,,0.0,,46.2,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,04:30,31.3,24.8,76.9,0.0,0,N,2.0,,0.0,,46.1,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,04:45,31.1,24.5,76.4,0.0,0,N,2.8,,0.0,,46.1,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,05:00,30.5,24.4,78.2,0.0,0,N ,3.4,,0.0,,46.1,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
2000-03-30,05:15,30.4,24.5,79.1,0.0,0,N,4.1,,0.0,,46.0,"Sunside.N, Yakima County",310136,Sunside.N,2020-12-15 20:02:34.959333
