Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2019-12-27,00:15,30.0,29.4,N @1.1,1.8,0.0,0,29.0,97.7,30.13,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,00:30,29.9,29.4,NE@0.9,1.9,0.0,0,29.0,97.9,30.13,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,00:45,30.0,29.5,NE@1.0,2.0,0.0,0,29.0,97.7,30.13,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,01:00,30.2,29.6,NE@0.9,2.6,0.0,0,29.0,97.0,30.13,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,01:15,29.9,29.6,N@0.4,0.9,0.0,0,29.0,97.9,30.13,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,01:30,29.9,29.4,N @1.0,2.4,0.0,0,29.0,97.9,30.12,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,01:45,29.6,29.1,N @0.8,1.8,0.0,0,28.6,97.8,30.12,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,02:00,29.6,28.9,N@0.9,2.2,0.0,0,28.5,97.6,30.13,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,02:15,29.4,29.0,NE@0.9,2.0,0.0,0,28.5,98.1,30.13,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,02:30,29.7,29.2,NE@1.1,2.4,0.0,0,28.7,97.9,30.14,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,02:45,29.7,29.4,NE@0.6,1.2,0.0,0,29.0,98.7,30.14,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,03:00,30.0,29.5,NE@0.9,1.8,0.0,0,29.0,97.7,30.14,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,03:15,29.8,29.7,SE@0.9,1.7,0.0,0,29.4,99.9,30.15,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,03:30,30.0,29.7,NE@1.0,1.8,0.0,0,29.5,99.6,30.15,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,03:45,30.0,29.8,NE@0.6,1.4,0.0,0,29.5,99.3,30.15,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,04:00,30.0,29.6,N@1.6,3.2,0.0,0,29.4,99.1,30.15,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,04:15,29.7,29.4,NE@1.1,1.9,0.0,0,28.9,98.6,30.15,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,04:30,29.4,29.2,N @1.4,2.6,0.0,0,28.8,99.4,30.15,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,04:45,29.4,29.1,E@1.0,2.1,0.0,0,28.6,98.8,30.15,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,05:00,29.4,29.1,N@1.2,2.2,0.0,0,28.8,99.5,30.15,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,05:15,29.8,29.3,NE@0.9,1.8,0.0,0,29.0,98.7,30.14,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,05:30,29.9,29.4,N @1.1,2.7,0.0,0,29.0,98.1,30.15,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,05:45,30.1,29.6,E@0.7,1.6,0.0,0,29.5,99.2,30.15,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,06:00,29.8,29.6,NE@1.7,2.7,0.0,0,29.8,100.0,30.15,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,06:15,29.6,29.4,E@1.0,2.2,0.0,0,29.0,99.3,30.15,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,06:30,29.4,29.1,N@1.0,1.6,0.0,0,28.8,99.8,30.15,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,06:45,29.1,28.9,SE@1.0,2.4,0.0,0,28.4,99.6,30.15,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,07:00,29.0,28.6,NE@0.9,1.9,0.0,0,28.2,99.3,30.16,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,07:15,28.6,28.2,N @1.0,2.3,0.0,0,27.8,99.3,30.16,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,07:30,28.4,27.7,N@1.0,1.9,0.0,0,27.4,98.3,30.17,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,07:45,28.0,27.4,NE@1.0,2.1,0.0,1,26.9,98.4,30.17,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,08:00,27.9,27.3,N @1.1,2.6,0.0,7,26.9,98.6,30.17,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,08:15,28.6,27.9,E@1.6,3.6,0.0,23,27.5,98.3,30.16,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
2019-12-27,08:30,29.5,28.9,NE@1.5,2.9,0.0,27,28.6,98.5,30.16,"BearWallow, Hood River, Hood River County",100005,"BearWallow, OR",2020-01-21 14:05:45.005648
