Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2020-01-25,23:15,43.5,SE@1.0,2.0,0.01,0,43.1,98.6,29.95,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-25,23:30,43.5,SE@1.5,4.0,0.01,0,42.9,97.9,29.96,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-25,23:45,43.6,SE@1.7,3.3,0.02,0,42.9,97.5,29.95,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-25,24:00,43.7,NE@2.3,4.4,0.0,0,43.1,97.8,29.95,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,00:15,43.7,N @2.6,4.9,0.0,0,43.2,98.1,29.94,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,00:30,43.9,NE@2.3,5.3,0.0,0,42.9,96.3,29.93,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,00:45,43.9,E@2.1,5.2,0.0,0,43.2,97.3,29.93,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,01:00,44.1,SE@1.6,4.8,0.0,0,43.4,97.3,29.93,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,01:15,44.2,E@1.8,3.9,0.01,0,43.4,97.0,29.93,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,01:30,44.0,NE@1.5,4.4,0.0,0,43.5,98.2,29.91,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,01:45,44.0,N@2.6,6.8,0.0,0,43.4,97.8,29.91,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,02:00,44.0,N@3.6,6.8,0.01,0,43.5,97.9,29.91,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,02:15,44.1,N@3.6,7.9,0.01,0,43.5,97.8,29.91,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,02:30,43.9,N@3.1,7.8,0.02,0,43.4,98.1,29.91,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,02:45,43.7,N@3.0,5.7,0.04,0,43.2,98.3,29.93,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,03:00,43.3,N@2.5,6.4,0.03,0,43.1,99.2,29.94,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,03:15,43.5,N @1.5,3.3,0.04,0,42.9,97.9,29.94,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,03:30,43.3,NE@1.1,2.3,0.03,0,42.9,98.5,29.94,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,03:45,43.3,SW@1.0,2.0,0.03,0,42.8,98.0,29.94,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,04:00,43.2,E@0.7,1.3,0.02,0,42.7,98.1,29.94,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,04:15,43.0,E@0.8,1.3,0.01,0,42.7,98.6,29.94,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,04:30,42.9,NE@0.3,0.5,0.02,0,42.4,97.9,29.95,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,04:45,42.8,S@0.9,2.0,0.01,0,42.4,98.3,29.95,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
2020-01-26,05:00,42.8,NE@0.9,1.5,0.01,0,42.4,98.4,29.95,"BearWallow*, Hood River, Hood River County",100005,"BearWallow, OR",2020-05-03 12:56:54.463013
