Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 8 in. Soil Tmp °F, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2020-07-12,00:15,63.2,43.8,49.1,0.0,0,29.99,W,12.5,22.6,74.9,-214.6,"Teske, Teske, Adams County",100021,Teske,2020-12-13 23:52:38.036919
2020-07-12,00:30,62.4,44.0,50.9,0.0,0,30.0,W,11.2,19.4,74.8,-215.3,"Teske, Teske, Adams County",100021,Teske,2020-12-13 23:52:38.036919
2020-07-12,00:45,61.1,44.1,53.5,0.0,0,30.0,SW,9.6,16.6,74.8,-215.5,"Teske, Teske, Adams County",100021,Teske,2020-12-13 23:52:38.036919
2020-07-12,01:00,60.6,44.0,54.2,0.0,0,30.0,SW,9.0,18.8,74.7,-215.5,"Teske, Teske, Adams County",100021,Teske,2020-12-13 23:52:38.036919
2020-07-12,01:15,59.5,43.8,56.0,0.0,0,30.01,SW,7.0,13.2,74.6,-216.1,"Teske, Teske, Adams County",100021,Teske,2020-12-13 23:52:38.036919
2020-07-12,01:30,59.5,44.3,57.1,0.0,0,30.01,SW,7.7,13.0,74.3,-216.5,"Teske, Teske, Adams County",100021,Teske,2020-12-13 23:52:38.036919
2020-07-12,01:45,58.1,44.7,60.9,0.0,0,30.02,SW,5.2,9.1,74.3,-216.5,"Teske, Teske, Adams County",100021,Teske,2020-12-13 23:52:38.036919
2020-07-12,02:00,57.0,44.8,63.5,0.0,0,30.02,SW,4.8,7.9,74.1,-217.0,"Teske, Teske, Adams County",100021,Teske,2020-12-13 23:52:38.036919
2020-07-12,02:15,55.9,44.7,66.0,0.0,0,30.02,S,5.2,9.1,74.1,-217.3,"Teske, Teske, Adams County",100021,Teske,2020-12-13 23:52:38.036919
2020-07-12,02:30,55.4,44.5,66.6,0.0,0,30.02,S,5.8,10.8,74.0,-217.4,"Teske, Teske, Adams County",100021,Teske,2020-12-13 23:52:38.036919
