Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-01-08,23:15,30.3,SW@5.6,8.0,0.0,0,27.7,91.1,29.81,-27.8,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-08,23:30,30.2,SW@5.1,7.1,0.0,0,27.7,91.7,29.81,-27.8,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-08,23:45,29.8,SW@4.7,7.1,0.0,0,27.1,91.4,29.81,-27.8,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-08,24:00,29.9,W@3.4,6.2,0.0,0,27.6,92.7,29.81,-27.8,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-09,00:15,30.4,NW@4.0,5.7,0.0,0,28.4,93.4,29.82,-27.8,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-09,00:30,30.9,NW@3.0,6.2,0.0,0,29.3,94.9,29.82,-27.9,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-09,00:45,31.0,N@3.2,5.4,0.0,0,29.9,96.6,29.82,-27.8,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-09,01:00,30.4,NE@2.4,3.6,0.0,0,29.9,99.1,29.83,-27.9,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-09,01:15,29.7,NE@3.1,5.1,0.0,0,29.1,99.3,29.83,-27.9,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-09,01:30,29.2,NW@3.6,6.3,0.0,0,28.6,99.5,29.83,-27.9,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-09,01:45,29.9,NW@4.3,6.8,0.0,0,28.8,97.5,29.85,-27.9,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-09,02:00,30.0,N@4.0,6.0,0.0,0,29.1,97.9,29.85,-27.9,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-09,02:15,29.9,N @4.5,6.5,0.0,0,29.2,98.9,29.86,-27.9,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-09,02:30,29.3,N @4.2,6.2,0.0,0,28.6,99.3,29.86,-27.9,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-09,02:45,29.1,N @3.6,6.4,0.0,0,28.3,98.7,29.86,-27.9,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-09,03:00,28.2,N @3.2,4.7,0.0,0,27.4,99.3,29.87,-27.9,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-09,03:15,27.1,NW@2.0,4.9,0.0,0,26.2,99.7,29.88,-27.9,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-09,03:30,26.9,SW@2.6,4.2,0.0,0,25.5,98.0,29.89,-27.9,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-09,03:45,26.2,SW@1.4,2.7,0.0,0,24.9,98.8,29.89,-27.9,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-09,04:00,25.6,SW@1.4,4.4,0.0,0,24.1,98.2,29.89,-27.9,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
2020-01-09,04:15,25.3,S@1.2,2.6,0.0,0,23.7,97.7,29.89,-27.9,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:55.216050
