Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 8 in. Soil Tmp °F, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-04-10,00:15,41.7,29.0,60.2,0.0,0,29.9,SW,10.8,16.5,47.7,-21.2,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,00:30,41.2,29.0,61.5,0.0,0,29.9,S,11.1,15.5,47.6,-21.2,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,00:45,41.2,29.4,62.6,0.0,0,29.9,S,9.9,14.2,47.5,-21.2,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,01:00,41.3,29.8,63.3,0.0,0,29.9,S,9.5,14.2,47.5,-21.2,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,01:15,41.7,29.8,62.5,0.0,0,29.9,SW,12.0,21.1,47.5,-21.2,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,01:30,41.3,30.0,63.9,0.0,0,29.9,SW,10.1,15.6,47.5,-21.2,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,01:45,41.1,30.3,65.2,0.0,0,29.9,SW,9.4,13.7,47.5,-21.2,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,02:00,41.3,30.3,64.8,0.0,0,29.89,S,11.9,18.4,47.4,-21.2,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,02:15,41.3,30.7,65.8,0.0,0,29.89,S,12.3,20.1,47.3,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,02:30,39.9,30.3,68.4,0.0,0,29.89,SW,10.4,17.3,47.3,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,02:45,39.0,29.8,69.3,0.0,0,29.88,S,11.4,20.9,47.3,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,03:00,39.7,30.2,68.5,0.0,0,29.88,S,14.1,21.0,47.3,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,03:15,39.1,30.3,70.5,0.0,0,29.87,S,15.5,21.7,47.2,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,03:30,38.5,30.4,72.2,0.0,0,29.87,S,13.7,20.4,47.1,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,03:45,38.0,30.7,74.7,0.0,0,29.87,S,14.0,22.8,47.1,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,04:00,38.0,30.5,74.1,0.0,0,29.87,SW,15.1,21.6,47.1,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,04:15,37.3,30.7,76.8,0.0,0,29.87,SW,14.0,21.8,47.1,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,04:30,36.9,30.7,78.0,0.0,0,29.87,SW,16.4,23.7,47.0,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,04:45,36.8,30.8,78.8,0.0,0,29.87,SW,18.6,26.3,46.9,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,05:00,36.7,31.1,79.9,0.0,0,29.87,SW,18.0,25.6,46.9,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,05:15,36.2,31.1,81.5,0.0,2,29.87,SW,17.0,26.0,46.9,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,05:30,36.0,31.0,82.0,0.0,11,29.88,SW,16.1,24.4,46.8,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,05:45,35.6,31.0,83.1,0.0,27,29.89,SW,13.8,21.3,46.8,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,06:00,36.8,32.0,82.5,0.0,77,29.9,SW,13.6,21.6,46.8,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,06:15,37.3,32.7,83.4,0.0,63,29.9,SW,13.8,27.9,46.8,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,06:30,37.0,32.7,84.3,0.0,37,29.9,SW,15.7,24.6,46.6,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,06:45,37.1,32.7,84.1,0.0,143,29.9,W,15.3,23.3,46.6,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,07:00,39.7,33.9,79.5,0.0,249,29.9,W,19.7,27.7,46.6,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,07:15,39.1,32.2,76.2,0.0,60,29.91,W,20.8,31.2,46.5,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,07:30,38.1,31.0,75.4,0.0,85,29.91,W,19.4,33.2,46.4,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,07:45,39.4,30.7,70.7,0.0,119,29.91,W,21.7,36.6,46.4,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,08:00,37.9,30.9,75.7,0.0,102,29.91,SW,24.6,39.2,46.4,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,08:15,39.1,30.4,70.7,0.0,215,29.91,SW,21.3,31.5,46.3,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,08:30,41.8,29.5,61.4,0.0,425,29.9,W,27.7,40.0,46.2,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,08:45,43.0,26.8,52.5,0.0,381,29.91,W,29.1,47.2,46.2,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,09:00,42.5,23.9,47.4,0.0,349,29.91,W,29.6,41.4,46.2,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,09:15,44.0,24.0,45.0,0.0,554,29.91,W,28.2,41.1,46.1,-21.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,09:30,45.3,25.4,45.3,0.0,649,29.91,W,27.0,41.5,46.0,-21.4,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,09:45,45.3,24.9,44.3,0.0,583,29.92,W,26.3,40.7,46.0,-21.4,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,10:00,45.7,23.8,41.8,0.0,639,29.93,W,24.9,39.7,46.0,-21.4,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,10:15,45.2,21.5,38.6,0.0,674,29.93,W,28.5,41.7,46.0,-21.4,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,10:30,45.7,19.5,34.8,0.0,739,29.94,W,28.2,41.9,46.0,-21.4,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
2021-04-10,10:45,45.1,20.0,36.3,0.0,543,29.94,W,28.3,43.5,46.0,-21.4,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:49:54.647648
