Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2019-12-15,23:15,27.4,SW@4.3,8.5,0.0,0,27.4,100.0,30.27,-37.9,36.3,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-15,23:30,27.2,S@2.3,5.4,0.0,0,26.3,99.6,30.27,-37.9,36.3,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-15,23:45,27.2,S@2.6,8.0,0.0,0,26.4,99.7,30.27,-37.9,36.3,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-15,24:00,27.4,W@1.6,4.3,0.0,0,27.4,100.0,30.27,-37.9,36.3,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-16,00:15,27.4,S@1.1,2.6,0.0,0,27.4,100.0,30.28,-37.9,36.3,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-16,00:30,27.5,S@2.1,3.7,0.0,0,27.5,100.0,30.28,-37.9,36.3,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-16,00:45,27.6,S@3.4,5.5,0.0,0,26.8,100.0,30.28,-37.9,36.3,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-16,01:00,27.6,S@2.9,6.9,0.0,0,26.8,100.0,30.28,-38.0,36.3,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-16,01:15,27.5,S@1.8,5.5,0.0,0,27.5,100.0,30.29,-38.0,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-16,01:30,27.5,S@2.2,4.5,0.0,0,27.5,100.0,30.3,-38.0,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-16,01:45,27.5,SW@2.6,5.7,0.0,0,27.5,100.0,30.3,-38.0,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-16,02:00,27.5,S@1.2,3.9,0.0,0,27.5,100.0,30.31,-38.0,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-16,02:15,27.5,SW@2.6,6.9,0.0,0,27.5,100.0,30.32,-38.0,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-16,02:30,27.5,SE@1.1,4.7,0.0,0,27.5,100.0,30.32,-38.0,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-16,02:45,27.4,SE@3.5,6.3,0.0,0,26.6,99.9,30.32,-38.0,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-16,03:00,27.5,SE@2.4,4.4,0.0,0,27.5,100.0,30.33,-38.0,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-16,03:15,27.5,S@2.8,4.5,0.0,0,27.5,100.0,30.33,-38.0,,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-16,03:30,27.5,S@3.3,5.7,0.0,0,27.5,100.0,30.33,-38.0,36.3,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
2019-12-16,03:45,27.3,S@4.3,6.9,0.0,0,26.4,99.6,30.33,-38.1,36.2,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:23.825555
