Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-01-20,23:15,35.1,E@5.0,7.8,0.0,0,32.8,91.0,29.87,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-20,23:30,34.6,NE@4.7,7.7,0.0,0,32.6,92.6,29.86,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-20,23:45,35.0,NE@5.9,9.9,0.0,0,32.5,90.3,29.86,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-20,24:00,35.2,E@5.1,7.7,0.0,0,32.8,90.8,29.86,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,00:15,35.3,NE@5.1,10.2,0.0,0,32.9,90.9,29.85,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,00:30,34.6,E@3.3,4.8,0.0,0,32.7,92.9,29.85,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,00:45,35.4,E@3.9,6.8,0.0,0,33.0,90.7,29.84,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,01:00,35.7,NE@3.6,6.2,0.0,0,33.5,91.8,29.84,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,01:15,35.7,NE@3.8,6.6,0.0,0,33.9,93.0,29.83,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,01:30,36.7,NE@3.1,7.3,0.0,0,34.3,90.9,29.82,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,01:45,37.1,NE@3.0,5.7,0.0,0,34.6,90.4,29.82,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,02:00,37.3,NE@3.6,5.4,0.0,0,34.6,90.0,29.82,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,02:15,36.8,NE@3.8,5.7,0.0,0,34.1,89.9,29.81,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,02:30,36.9,E@3.4,5.8,0.0,0,33.8,88.3,29.81,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,02:45,37.3,E@4.6,7.2,0.0,0,33.5,86.2,29.81,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,03:00,37.1,E@3.8,6.5,0.0,0,33.5,86.9,29.8,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,03:15,37.5,E@5.6,8.6,0.0,0,33.7,85.9,29.79,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,03:30,37.2,E@6.0,8.9,0.0,0,33.9,87.8,29.79,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,03:45,36.9,E@5.7,7.3,0.0,0,33.5,87.6,29.79,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,04:00,36.5,E@4.9,7.5,0.0,0,33.3,88.1,29.78,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,04:15,36.3,E@5.4,8.6,0.0,0,33.2,88.1,29.78,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,04:30,36.6,E@5.4,7.4,0.0,0,33.2,87.2,29.78,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
2020-01-21,04:45,36.8,E@5.5,8.5,0.0,0,33.2,86.6,29.77,-13.8,33.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:21:13.327792
