Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 8 in. Soil Tmp °F, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-08-28,00:15,54.1,39.3,57.4,0.0,0,30.86,E,4.4,5.4,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:52:38.215463
2021-08-28,00:30,52.6,39.4,60.6,0.0,0,30.86,NE,4.6,6.9,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:52:38.215463
2021-08-28,00:45,52.5,39.2,60.3,0.0,0,30.86,N ,3.1,6.0,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:52:38.215463
2021-08-28,01:00,50.6,38.9,64.0,0.0,0,30.86,E,3.1,4.3,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:52:38.215463
2021-08-28,01:15,51.4,39.0,62.5,0.0,0,30.86,SE,3.4,4.5,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:52:38.215463
2021-08-28,01:30,50.9,39.1,63.7,0.0,0,30.86,SE,3.9,6.1,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:52:38.215463
2021-08-28,01:45,50.9,39.3,64.3,0.0,0,30.86,SE,3.0,6.5,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:52:38.215463
2021-08-28,02:00,50.6,39.2,64.8,0.0,0,30.86,NE,2.0,3.7,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:52:38.215463
2021-08-28,02:15,50.6,39.3,65.0,0.0,0,30.86,E,2.9,4.4,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:52:38.215463
2021-08-28,02:30,48.8,38.9,68.6,0.0,0,30.87,NE,3.1,5.6,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:52:38.215463
2021-08-28,02:45,48.0,38.5,69.4,0.0,0,30.87,NE,2.8,5.3,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:52:38.215463
2021-08-28,03:00,47.1,38.1,70.7,0.0,0,30.87,N ,1.2,2.3,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:52:38.215463
