Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 8 in. Soil Tmp °F, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-07-03,00:15,66.2,42.6,42.3,0.0,0,30.68,NE,4.4,7.1,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,00:30,64.2,42.2,44.6,0.0,0,30.68,NE,3.0,5.8,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,00:45,63.7,42.0,45.0,0.0,0,30.69,E,2.6,4.1,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,01:00,62.8,41.8,46.1,0.0,0,30.69,E,5.0,6.7,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,01:15,62.3,41.3,45.9,0.0,0,30.69,E,5.9,7.3,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,01:30,63.6,42.0,45.2,0.0,0,30.69,E,5.4,6.9,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,01:45,64.7,42.8,44.8,0.0,0,30.69,E,4.9,5.8,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,02:00,63.1,43.1,48.0,0.0,0,30.69,E,5.3,6.0,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,02:15,61.8,42.9,49.8,0.0,0,30.69,E,5.5,7.6,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,02:30,60.5,42.7,51.8,0.0,0,30.69,E,5.8,7.5,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,02:45,59.6,42.4,52.8,0.0,0,30.7,E,5.2,6.4,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,03:00,61.1,43.4,52.0,0.0,0,30.7,E,5.7,7.2,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,03:15,61.1,44.2,53.8,0.0,0,30.7,E,5.5,7.0,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,03:30,59.8,44.0,55.8,0.0,0,30.7,E,5.7,7.4,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,03:45,59.8,44.2,56.2,0.0,0,30.7,E,6.1,8.1,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,04:00,59.2,44.5,58.1,0.0,1,30.7,E,6.0,7.7,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,04:15,58.7,44.6,59.2,0.0,7,30.71,E,6.2,7.8,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,04:30,59.2,44.9,59.0,0.0,24,30.71,E,6.0,7.4,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,04:45,58.7,45.2,60.7,0.0,46,30.71,E,5.7,7.0,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,05:00,59.7,45.7,59.7,0.0,73,30.71,E,5.3,7.5,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,05:15,60.9,46.0,58.0,0.0,103,30.71,E,5.8,8.1,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,05:30,63.2,47.3,56.1,0.0,130,30.71,SE,6.0,8.7,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,05:45,65.3,49.0,55.6,0.0,152,30.72,SE,5.0,7.0,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,06:00,67.3,50.5,54.9,0.0,140,30.72,SE,4.5,6.4,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,06:15,68.6,52.2,55.7,0.0,250,30.72,SE,4.4,6.9,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,06:30,69.9,53.4,55.9,0.0,292,30.72,SE,4.4,7.2,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,06:45,71.4,56.0,58.3,0.0,332,30.72,S,5.7,8.8,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,07:00,72.4,56.0,56.3,0.0,376,30.73,S,5.6,8.6,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,07:15,73.2,56.1,54.9,0.0,393,30.73,S,7.4,12.3,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,07:30,73.9,55.9,53.4,0.0,404,30.72,S,7.1,11.4,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,07:45,74.9,55.8,51.3,0.0,488,30.72,S,6.6,12.6,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,08:00,76.2,56.1,49.6,0.0,538,30.72,S,7.2,11.6,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,08:15,77.1,55.9,47.8,0.0,577,30.72,S,8.1,15.1,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,08:30,78.5,55.9,45.9,0.0,613,30.71,S,8.1,13.5,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,08:45,79.1,55.8,44.7,0.0,627,30.71,S,8.8,13.2,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,09:00,80.8,55.9,42.4,0.0,678,30.71,S,9.2,16.8,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,09:15,81.7,56.0,41.3,0.0,711,30.71,S,10.7,16.7,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,09:30,82.4,55.8,40.3,0.0,740,30.71,S,9.7,15.3,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,09:45,83.5,55.7,38.7,0.0,768,30.71,S,8.7,15.7,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,10:00,83.9,55.5,37.8,0.0,794,30.71,S,9.5,14.7,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,10:15,85.0,55.4,36.3,0.0,818,30.71,S,8.7,14.3,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,10:30,85.4,55.0,35.4,0.0,837,30.71,S,8.5,14.2,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,10:45,86.9,55.2,34.1,0.0,855,30.71,S,8.3,15.4,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,11:00,87.4,54.9,33.0,0.0,868,30.7,S,7.7,18.7,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,11:15,88.1,54.6,32.0,0.0,882,30.7,S,8.7,20.0,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,11:30,89.1,53.8,30.1,0.0,896,30.7,S,8.3,14.4,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,11:45,89.3,53.4,29.5,0.0,888,30.69,S,7.3,16.0,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,12:00,90.5,52.2,27.2,0.0,802,30.69,SE,8.5,15.1,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,12:15,89.9,52.2,27.7,0.0,864,30.69,SW,4.6,10.2,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,12:30,91.4,51.7,25.9,0.0,899,30.68,S,7.2,16.4,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,12:45,91.6,50.8,25.0,0.0,873,30.68,S,4.6,9.7,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,13:00,92.1,48.2,22.3,0.0,822,30.67,S,4.6,11.4,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
2021-07-03,13:15,92.6,48.3,22.1,0.0,761,30.67,S,6.0,14.7,,,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:51:33.163010
