Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 8 in. Soil Tmp °F, 8 in. SWP kPa,Location,Station ID,Station Name,Download Timestamp
2021-05-22,00:15,49.0,30.7,49.0,0.0,0.0,30.86,NE,8.4,14.0,63.9,-555.0,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,00:30,48.4,30.7,50.1,0.0,0.0,30.86,NE,7.0,11.7,63.9,-558.2,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,00:45,48.5,30.7,49.9,0.0,0.0,30.86,E,8.4,14.8,63.9,-559.4,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,01:00,47.7,30.7,51.3,0.0,0.0,30.86,NE,8.0,12.1,63.8,-560.8,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,01:15,47.3,30.3,51.5,0.0,0.0,30.86,E,8.5,12.5,63.7,-560.8,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,01:30,47.2,30.3,51.6,0.0,0.0,30.86,E,7.0,11.3,63.7,-568.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,01:45,48.0,30.5,50.4,0.0,0.0,30.86,E,8.8,13.8,63.6,-567.4,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,02:00,48.7,30.9,50.0,0.0,0.0,30.87,NE,7.5,12.3,63.5,-569.1,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,02:15,49.2,31.2,49.8,0.0,0.0,30.87,NE,8.3,12.4,63.5,-568.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,02:30,48.9,31.5,51.0,0.0,0.0,30.87,NE,7.6,11.7,63.4,-570.7,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,02:45,48.8,31.5,51.1,0.0,0.0,30.87,E,8.3,14.0,63.3,-571.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,03:00,48.6,31.5,51.5,0.0,0.0,30.87,E,7.4,13.9,63.3,-573.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,03:15,48.5,31.5,51.7,0.0,0.0,30.87,NE,7.3,12.4,63.2,-575.6,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,03:30,48.8,31.6,51.2,0.0,0.0,30.87,NE,8.8,14.8,63.1,-578.9,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,03:45,48.8,31.9,51.9,0.0,0.0,30.87,NE,8.8,14.6,63.1,-580.0,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,04:00,48.8,32.0,51.9,0.0,0.0,30.87,NE,10.0,16.8,63.0,-580.5,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,04:15,49.1,32.0,51.6,0.0,0.0,30.87,NE,10.9,17.1,63.0,-583.6,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,04:30,49.4,32.4,51.7,0.0,3.0,30.87,NE,11.8,17.3,62.9,-583.4,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,04:45,49.6,32.4,51.2,0.0,16.0,30.87,NE,11.3,18.5,62.8,-584.5,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,05:00,50.2,32.3,50.1,0.0,29.0,30.87,NE,14.1,21.3,62.8,-584.6,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,05:15,50.7,31.9,48.2,0.0,35.0,30.87,NE,15.3,25.1,62.6,-583.7,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,05:30,51.2,31.2,46.1,0.0,35.0,30.87,NE,16.7,25.0,62.6,-591.8,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,05:45,51.4,31.0,45.5,0.0,31.0,30.86,NE,18.1,38.2,62.5,-590.7,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,06:00,51.1,30.7,45.3,0.0,22.0,30.86,NE,18.6,29.6,62.4,-588.0,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,06:15,51.0,30.7,45.5,0.0,16.0,30.87,NE,17.3,29.2,62.4,-593.9,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,06:30,50.8,30.8,46.1,0.0,15.0,30.87,NE,16.0,27.4,62.3,-592.9,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,06:45,49.0,33.1,54.1,0.0,58.0,30.88,NE,16.3,25.9,62.2,-594.7,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,07:00,50.2,33.8,53.1,0.0,111.0,30.87,NE,13.1,22.6,62.2,-595.7,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,07:15,51.6,33.3,49.5,0.0,137.0,30.86,NE,14.2,24.2,62.2,-599.0,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,07:30,52.5,33.0,47.1,0.0,210.0,30.86,NE,13.1,23.4,62.1,-600.5,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,07:45,53.2,32.6,45.2,0.0,197.0,30.85,NE,16.4,24.8,62.1,-597.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,08:00,53.0,31.9,44.4,0.0,129.0,30.85,NE,15.1,24.4,62.0,-602.1,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,08:15,53.5,31.8,43.4,0.0,173.0,30.85,NE,14.5,26.8,61.9,-604.5,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,08:30,53.6,31.5,42.7,0.0,131.0,30.84,NE,15.7,28.4,61.9,-604.2,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,08:45,53.7,31.5,42.5,0.0,128.0,30.84,E,15.1,25.2,61.9,-606.2,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,09:00,54.7,31.7,41.5,0.0,233.0,30.84,E,15.7,25.7,61.8,-608.0,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,09:15,55.3,32.0,40.9,0.0,300.0,30.84,E,16.9,24.6,61.7,-613.8,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,09:30,57.0,33.1,40.2,0.0,581.0,30.83,E,16.3,25.6,61.7,-608.4,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,09:45,58.0,33.4,39.4,0.0,680.0,30.83,E,16.1,24.9,61.7,-613.6,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,10:00,59.0,33.8,38.5,0.0,758.0,30.83,E,14.0,23.8,61.6,-610.2,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,10:15,59.2,33.5,37.8,0.0,752.0,30.83,E,13.5,20.3,61.5,-614.0,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,10:30,60.7,34.0,36.6,0.0,867.0,30.83,E,12.8,23.3,61.5,-612.5,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,10:45,61.0,34.6,37.0,0.0,871.0,30.82,E,10.9,20.6,61.5,-620.9,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,11:00,61.6,34.8,36.5,0.0,877.0,30.82,E,10.6,17.3,61.5,-622.7,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,11:15,61.6,34.5,36.2,0.0,900.0,30.82,E,8.7,18.2,61.5,-620.4,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,11:30,62.8,35.4,35.8,0.0,911.0,30.81,NE,9.2,19.5,61.5,-618.4,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,11:45,62.7,35.4,36.1,0.0,709.0,30.81,E,9.6,19.7,61.5,-624.7,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,12:00,62.6,35.6,36.4,0.0,600.0,30.81,E,9.0,15.8,61.5,-613.8,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,12:15,62.6,35.8,36.7,0.0,547.0,30.81,E,7.8,14.1,61.5,-617.6,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,12:30,61.9,35.6,37.4,0.0,405.0,30.81,E,6.0,10.5,61.6,-618.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,12:45,61.4,35.3,37.6,0.0,369.0,30.8,E,4.9,12.6,61.7,-611.4,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,13:00,62.7,36.8,38.1,0.0,650.0,30.8,N,4.2,11.1,61.8,-599.0,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,13:15,62.2,35.9,37.4,0.0,360.0,30.8,E,6.0,12.2,61.9,-602.4,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,13:30,62.8,36.3,37.2,0.0,383.0,30.79,NW,3.0,6.6,62.0,-597.7,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,13:45,63.2,36.2,36.6,0.0,484.0,30.79,N ,4.3,8.6,62.1,-591.7,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,14:00,64.7,36.3,34.8,0.0,778.0,30.8,E,4.3,9.4,62.2,-590.9,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,14:15,65.6,36.6,34.1,0.0,777.0,30.79,SE,3.6,9.6,62.4,-590.9,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,14:30,66.5,36.9,33.5,0.0,800.0,30.79,E,4.5,14.5,62.5,-584.5,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,14:45,66.1,36.6,33.5,0.0,688.0,30.79,SE,5.8,14.3,62.6,-585.5,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,15:00,66.2,36.3,33.0,0.0,697.0,30.78,SE,4.1,14.7,62.7,-581.8,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,15:15,67.6,37.6,33.2,0.0,693.0,30.79,N,3.0,6.4,62.9,-578.9,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,15:30,67.3,37.4,33.2,0.0,645.0,30.78,S,4.1,13.4,63.0,-573.6,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,15:45,66.7,37.6,34.1,0.0,425.0,30.78,SW,6.2,15.8,63.1,-572.1,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,16:00,66.1,36.8,33.8,0.0,450.0,30.78,SW,4.2,8.7,63.3,-571.6,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,16:15,66.1,36.5,33.5,0.0,328.0,30.79,S,6.0,13.1,63.4,-568.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,16:30,65.9,36.1,33.0,0.0,350.0,30.79,S,3.8,8.6,63.5,-564.9,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
2021-05-22,16:45,65.4,36.1,33.7,0.0,239.0,30.79,S,5.9,12.1,63.7,-562.3,"Teske, Teske, Adams County",100021,Teske,2021-11-11 14:50:44.669036
