Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-04-19,00:15,44.5,SW@6.8,9.3,0.0,0,41.5,89.1,29.93,-25.2,51.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,00:30,43.8,SW@5.9,9.2,0.0,0,41.0,89.7,29.93,-25.2,51.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,00:45,44.0,SW@5.5,7.7,0.0,0,41.2,89.7,29.93,-25.2,51.8,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,01:00,44.4,SW@4.7,7.3,0.0,0,41.5,89.3,29.93,-25.2,51.7,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,01:15,44.2,S@5.4,8.7,0.0,0,41.5,90.1,29.93,-25.2,51.6,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,01:30,44.3,S@5.3,8.1,0.0,0,41.4,89.3,29.93,-25.2,51.6,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,01:45,43.7,S@4.6,8.4,0.0,0,40.9,89.9,29.93,-25.3,51.6,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,02:00,42.0,S@4.2,6.0,0.0,0,40.0,92.5,29.93,-25.3,51.5,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,02:15,41.2,S@3.2,4.9,0.0,0,39.0,91.8,29.93,-25.3,51.4,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,02:30,40.8,S@3.6,5.3,0.0,0,38.7,92.1,29.94,-25.3,51.4,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,02:45,39.8,SE@3.2,4.8,0.0,0,38.1,93.8,29.93,-25.3,51.3,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,03:00,39.8,SE@3.1,4.1,0.0,0,38.1,93.8,29.93,-25.3,51.3,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,03:15,39.6,SE@2.9,4.0,0.0,0,38.3,94.9,29.94,-25.3,51.3,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,03:30,39.2,NE@2.2,3.1,0.0,0,38.0,95.5,29.94,-25.3,51.2,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,03:45,38.5,NE@2.8,3.8,0.0,0,37.4,95.9,29.95,-25.3,51.1,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,04:00,37.4,SE@3.1,5.7,0.0,0,36.7,97.1,29.94,-25.3,51.1,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,04:15,37.0,E@3.8,5.3,0.0,0,36.5,97.9,29.95,-25.3,51.0,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,04:30,37.0,E@4.1,5.2,0.0,0,36.5,98.1,29.96,-25.3,50.9,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
2020-04-19,04:45,36.2,E@4.3,5.5,0.0,0,36.1,99.7,29.96,-25.3,50.9,"Teske, Teske, Adams County",100021,Teske,2020-06-01 21:50:52.567325
