Date,Time PDT,Air Temp °F, Wind Dir @ Speed mph, Wind Gust mph, Tot Prec in, Solar Rad W/m², Dew Point °F, Rel Hum %, Atm. Press. inHg, 8 in. SWP kPa, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2019-12-21,23:15,42.5,S@3.5,5.5,0.0,0,37.8,83.3,29.8,-27.6,39.0,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:33.046406
2019-12-21,23:30,42.0,SW@2.1,4.8,0.0,0,37.6,84.2,29.8,-27.6,39.0,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:33.046406
2019-12-21,23:45,41.6,NW@1.7,2.7,0.0,0,37.6,85.6,29.8,-27.6,39.0,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:33.046406
2019-12-21,24:00,41.1,W@1.5,3.9,0.0,0,37.7,87.6,29.8,-27.6,39.0,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:33.046406
2019-12-22,00:15,41.0,W@1.9,3.4,0.0,0,37.8,88.5,29.8,-27.6,39.0,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:33.046406
2019-12-22,00:30,40.8,S@1.8,2.8,0.0,0,37.6,88.1,29.8,-27.6,39.0,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:33.046406
2019-12-22,00:45,40.4,SE@2.0,3.1,0.0,0,37.5,89.2,29.8,-27.6,39.0,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:33.046406
2019-12-22,01:00,40.0,E@3.1,4.7,0.0,0,37.5,90.7,29.79,-27.6,39.0,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:33.046406
2019-12-22,01:15,39.7,SE@3.6,5.9,0.0,0,37.5,91.8,29.8,-27.6,39.0,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:33.046406
2019-12-22,01:30,39.5,E@3.0,4.5,0.0,0,37.5,92.4,29.81,-27.6,39.0,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:33.046406
2019-12-22,01:45,39.5,E@2.5,3.4,0.0,0,37.5,92.4,29.81,-27.7,39.0,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:33.046406
2019-12-22,02:00,39.2,N @2.2,3.0,0.0,0,37.5,93.4,29.81,-27.7,39.0,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:33.046406
2019-12-22,02:15,39.6,N @2.4,3.9,0.0,0,37.5,92.1,29.81,-27.7,39.0,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:33.046406
2019-12-22,02:30,39.6,E@1.9,2.8,0.0,0,37.5,92.0,29.81,-27.7,39.0,"Teske, Teske, Adams County",100021,Teske,2020-06-01 20:20:33.046406
