Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2016-11-03,00:15,49.8,46.7,89.2,0.0,0,30.2,N,4.4,6.7,0.02,52.9,53.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,00:30,49.6,46.8,90.1,0.0,0,30.2,N ,2.4,5.7,0.06,52.9,53.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,00:45,49.1,47.2,92.9,0.0,0,30.21,S,3.6,5.7,0.1,52.9,53.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,01:00,48.9,47.3,94.1,0.0,0,30.2,SE,2.9,5.3,0.13,52.8,53.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,01:15,48.6,47.2,94.8,0.0,0,30.19,SE,4.6,7.1,0.13,52.8,53.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,01:30,48.3,46.4,92.8,0.0,0,30.2,E,2.7,4.9,0.1,52.8,53.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,01:45,48.4,46.3,92.5,0.0,0,30.21,E,2.2,3.5,0.1,52.7,53.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,02:00,48.5,46.2,91.7,0.0,0,30.21,E,2.2,3.5,0.08,52.7,53.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,02:15,48.7,46.0,90.4,0.0,0,30.22,NE,1.5,5.3,0.05,52.7,53.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,02:30,48.8,45.9,89.6,0.0,0,30.23,SE,2.4,4.6,0.06,52.7,53.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,02:45,48.6,45.9,90.3,0.0,0,30.23,NE,4.0,8.2,0.08,52.6,53.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,03:00,47.9,45.2,90.3,0.0,0,30.24,NE,1.8,4.9,0.27,52.6,53.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,03:15,45.5,43.8,93.5,0.0,0,30.24,SE,2.6,5.7,0.56,52.5,53.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,03:30,45.7,44.1,94.0,0.0,0,30.24,NW,1.2,6.4,0.68,52.4,53.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,03:45,46.0,44.1,93.0,0.0,0,30.24,N ,2.1,6.0,0.7,52.3,53.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,04:00,45.4,43.8,94.0,0.0,0,30.25,NE,3.2,7.4,0.69,52.1,53.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,04:15,45.6,43.6,92.9,0.0,0,30.25,E,2.1,5.3,0.7,52.0,53.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,04:30,45.7,43.0,90.3,0.0,0,30.25,W,4.6,8.2,0.73,51.9,53.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,04:45,50.1,43.6,78.4,0.0,0,30.25,W,4.6,13.9,0.18,51.8,53.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,05:00,48.0,43.3,83.7,0.0,0,30.27,NE,2.6,5.7,0.13,51.6,53.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,05:15,46.1,42.3,86.7,0.0,0,30.27,NW,2.0,4.2,0.23,51.6,53.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,05:30,45.0,42.5,90.8,0.0,0,30.27,E,2.2,4.2,0.48,51.5,53.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,05:45,45.6,42.7,89.4,0.0,0,30.27,NE,1.5,3.1,0.68,51.3,53.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,06:00,45.7,42.3,87.8,0.0,0,30.27,NE,2.7,4.2,0.67,51.2,53.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,06:15,44.1,42.0,92.2,0.0,0,30.27,NE,1.1,4.2,0.69,51.1,53.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,06:30,44.1,42.0,92.2,0.0,0,30.28,N ,2.6,3.5,0.72,50.9,53.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,06:45,44.1,41.8,91.5,0.0,2,30.28,N ,0.8,2.4,0.71,50.8,53.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,07:00,44.2,41.9,91.4,0.0,11,30.29,E,0.6,2.8,0.7,50.7,53.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,07:15,43.3,41.1,91.9,0.0,35,30.31,SW,3.0,6.4,0.71,50.5,53.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,07:30,44.3,41.8,90.9,0.0,53,30.31,NW,2.2,3.5,0.73,50.4,53.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,07:45,43.5,41.4,92.4,0.0,65,30.32,NW,2.9,4.2,0.74,50.3,53.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,08:00,44.7,42.3,91.0,0.0,116,30.32,N,2.8,4.2,0.76,50.3,53.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,08:15,46.2,43.5,90.0,0.0,111,30.32,N ,1.9,3.1,0.62,50.2,53.4,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,08:30,47.6,44.2,87.9,0.0,175,30.32,N ,3.0,4.2,0.14,50.2,53.4,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,08:45,49.6,45.1,84.4,0.0,153,30.33,N ,2.6,4.2,0.02,50.2,53.4,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,09:00,50.0,45.4,83.9,0.0,143,30.33,N,2.4,3.9,0.0,50.3,53.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,09:15,49.8,45.7,85.8,0.0,130,30.33,NW,2.8,4.2,0.02,50.3,53.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,09:30,50.0,46.0,85.9,0.0,144,30.33,NW,1.8,3.5,0.02,50.4,53.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,09:45,50.7,46.2,84.5,0.0,180,30.33,W,1.5,2.4,0.01,50.5,53.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,10:00,51.7,46.8,83.2,0.0,256,30.33,SW,1.6,3.1,0.0,50.6,53.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,10:15,53.2,46.9,79.0,0.0,315,30.32,SW,1.4,3.1,0.0,50.7,53.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,10:30,53.6,47.3,79.0,0.0,256,30.32,SW,1.6,2.8,0.0,50.9,53.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,10:45,55.2,48.3,77.4,0.0,376,30.32,SW,2.3,3.9,0.0,51.1,53.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,11:00,55.7,47.3,73.3,0.0,406,30.32,W,2.1,3.5,0.0,51.3,53.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,11:15,58.0,47.5,68.0,0.0,500,30.32,W,1.5,3.5,0.0,51.6,53.0,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,11:30,60.1,47.3,62.4,0.0,522,30.31,SW,2.3,4.6,0.0,51.9,53.0,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,11:45,60.3,47.1,61.5,0.0,509,30.31,SW,2.8,4.6,0.0,52.3,53.0,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,12:00,60.8,47.0,60.5,0.0,474,30.31,S,2.8,5.3,0.0,52.7,53.0,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,12:15,61.4,47.3,59.6,0.0,476,30.3,S,2.6,4.9,0.0,53.2,53.0,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,12:30,62.0,48.0,60.1,0.0,483,30.3,SW,3.1,5.3,0.0,53.6,52.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,12:45,62.0,47.6,59.3,0.0,468,30.29,W,3.8,6.7,0.0,54.0,52.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,13:00,62.1,46.5,56.6,0.0,447,30.29,W,2.9,5.7,0.0,54.4,52.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,13:15,63.7,47.1,54.6,0.0,421,30.28,SW,2.1,5.3,0.0,54.7,52.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,13:30,62.9,46.7,55.4,0.0,413,30.28,NW,3.2,7.1,0.0,55.0,52.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,13:45,63.3,46.3,53.7,0.0,388,30.28,NW,3.2,5.3,0.0,55.3,52.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,14:00,63.6,48.0,56.9,0.0,334,30.28,W,4.1,7.1,0.0,55.6,53.0,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,14:15,63.2,47.0,55.4,0.0,303,30.27,NW,4.0,7.4,0.0,55.7,53.0,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,14:30,63.4,46.5,53.9,0.0,289,30.26,W,3.2,4.9,0.0,55.9,53.0,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,14:45,63.6,46.4,53.5,0.0,256,30.26,NW,3.1,5.3,0.0,56.0,53.0,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,15:00,63.6,47.7,56.0,0.0,233,30.26,W,3.2,4.6,0.0,56.1,53.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,15:15,63.1,48.5,58.9,0.0,171,30.26,W,2.9,4.6,0.0,56.1,53.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,15:30,61.5,47.9,60.9,0.0,116,30.25,W,3.4,5.3,0.0,56.1,53.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,15:45,60.8,48.4,63.7,0.0,85,30.24,W,3.5,5.7,0.0,56.1,53.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,16:00,59.8,48.9,67.2,0.0,54,30.24,W,3.3,4.2,0.0,56.1,53.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,16:15,59.1,48.4,67.5,0.0,39,30.24,W,3.7,4.9,0.0,56.0,53.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,16:30,57.8,48.4,70.6,0.0,21,30.23,W,3.2,3.9,0.0,55.9,53.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,16:45,57.0,48.2,72.4,0.0,5,30.23,W,3.2,3.9,0.0,55.8,53.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,17:00,56.3,47.9,73.4,0.0,3,30.23,NW,3.1,3.9,0.0,55.7,53.4,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,17:15,55.7,47.3,73.2,0.0,0,30.24,NW,2.2,3.9,0.0,55.5,53.4,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,17:30,55.2,47.5,75.1,0.0,0,30.23,NW,2.0,2.8,0.0,55.3,53.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,17:45,54.8,47.6,76.7,0.0,0,30.23,NW,2.2,2.8,0.0,55.2,53.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,18:00,53.3,47.2,79.8,0.0,0,30.24,N ,0.9,2.8,0.0,55.0,53.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,18:15,52.3,47.1,82.3,0.0,0,30.24,W,2.7,3.5,0.02,54.8,53.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,18:30,50.5,46.4,85.6,0.0,0,30.24,W,2.2,3.1,0.1,54.6,53.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,18:45,51.0,46.5,84.5,0.0,0,30.24,NW,3.3,4.2,0.06,54.5,53.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,19:00,51.7,46.4,81.9,0.0,0,30.24,NW,3.3,3.9,0.0,54.3,53.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,19:15,51.4,46.7,83.8,0.0,0,30.25,NW,3.1,3.9,0.02,54.1,53.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,19:30,50.7,46.0,83.8,0.0,0,30.24,W,3.2,3.9,0.0,54.0,53.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,19:45,51.0,46.0,83.0,0.0,0,30.24,NW,3.9,5.3,0.0,53.8,53.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,20:00,52.5,46.4,79.6,0.0,0,30.23,NW,4.4,6.0,0.0,53.7,53.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,20:15,51.7,46.3,81.6,0.0,0,30.23,NW,4.3,5.7,0.0,53.5,53.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,20:30,50.9,46.1,83.3,0.0,0,30.23,NW,4.4,6.7,0.0,53.4,53.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,20:45,49.9,45.8,85.9,0.0,0,30.23,NW,3.9,5.7,0.01,53.3,53.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,21:00,49.3,45.5,86.5,0.0,0,30.23,NW,4.5,6.4,0.0,53.2,53.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,21:15,49.2,45.2,85.9,0.0,0,30.23,NW,4.7,6.4,0.0,53.1,53.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
2016-11-03,21:30,49.2,44.8,84.9,0.0,0,30.23,NW,3.5,4.9,0.0,53.0,53.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:41:13.777823
