Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2010-03-11,00:15,39.4,28.3,64.2,0.0,0,30.03,SE,2.7,6.4,0.0,,43.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,00:30,38.7,26.7,61.7,0.0,0,30.02,SE,5.0,7.1,0.0,,43.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,00:45,37.6,27.2,65.7,0.0,0,30.02,SE,5.9,9.2,0.0,,43.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,01:00,37.4,27.2,66.3,0.0,0,30.02,E,5.9,8.9,0.0,,43.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,01:15,37.1,27.4,67.5,0.0,0,30.01,E,5.9,9.2,0.0,,43.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,01:30,36.9,27.5,68.5,0.0,0,30.0,E,5.9,8.2,0.0,,43.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,01:45,37.1,27.7,68.4,0.0,0,30.01,E,5.2,7.8,0.0,,43.4,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,02:00,37.0,28.1,69.9,0.0,0,30.01,E,5.7,7.8,0.0,,43.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,02:15,37.0,28.5,71.2,0.0,0,30.0,E,5.4,7.8,0.0,,43.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,02:30,37.3,28.7,70.7,0.0,0,30.0,E,7.1,9.6,0.0,,43.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,02:45,37.9,28.8,69.3,0.0,0,29.99,E,7.1,9.9,0.0,,43.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,03:00,38.3,28.6,68.0,0.0,0,29.99,SE,5.9,8.2,0.0,,43.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,03:15,38.8,28.9,67.0,0.0,0,29.99,SE,5.5,8.2,0.0,,43.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,03:30,38.5,29.4,69.5,0.0,0,29.98,E,5.5,8.9,0.0,,43.0,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,03:45,38.0,29.7,71.7,0.0,0,29.98,E,5.8,8.9,0.0,,43.0,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,04:00,38.0,30.2,73.1,0.0,0,29.98,E,5.1,8.2,0.0,,42.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,04:15,38.2,30.3,73.1,0.0,0,29.97,E,5.4,8.2,0.0,,42.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,04:30,38.6,30.3,71.8,0.0,0,29.97,E,5.5,7.4,0.0,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,04:45,38.4,30.2,72.0,0.0,0,29.97,E,6.2,9.2,0.0,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,05:00,38.0,30.1,72.9,0.0,0,29.96,E,6.5,9.9,0.0,,42.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,05:15,37.9,30.3,73.6,0.0,0,29.96,E,5.8,8.2,0.0,,42.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,05:30,37.9,30.3,73.8,0.0,0,29.96,E,5.2,7.8,0.0,,42.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,05:45,38.0,30.2,73.2,0.0,0,29.95,E,5.9,8.5,0.0,,42.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,06:00,37.9,30.2,73.5,0.0,0,29.94,E,6.5,10.3,0.0,,42.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,06:15,37.4,30.0,74.4,0.0,0,29.94,E,6.3,10.3,0.0,,42.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,06:30,37.8,29.8,72.7,0.0,1,29.94,E,6.2,9.9,0.0,,42.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,06:45,38.0,30.0,72.5,0.0,7,29.94,E,6.0,9.6,0.0,,42.4,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,07:00,38.2,30.1,72.4,0.0,12,29.95,E,5.6,8.2,0.0,,42.4,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,07:15,38.7,30.1,71.2,0.0,26,29.95,E,6.0,7.8,0.0,,42.4,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,07:30,39.1,29.9,69.4,0.0,58,29.94,E,5.7,9.6,0.0,,42.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,07:45,39.8,30.1,68.0,0.0,65,29.94,E,5.9,8.9,0.0,,42.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,08:00,39.9,30.1,67.7,0.0,77,29.93,E,6.2,10.7,0.0,,42.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,08:15,40.6,30.0,65.7,0.0,90,29.93,E,6.4,10.7,0.0,,42.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,08:30,41.1,30.2,65.0,0.0,77,29.93,E,5.6,8.5,0.0,,42.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,08:45,41.2,30.2,64.7,0.0,61,29.94,E,6.2,9.2,0.0,,42.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,09:00,41.4,30.7,65.4,0.0,57,29.94,E,5.4,7.4,0.0,,42.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,09:15,42.0,31.1,64.9,0.0,89,29.93,E,4.9,7.8,0.0,,42.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,09:30,43.0,30.7,61.5,0.0,111,29.94,SE,4.6,7.4,0.0,,42.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,09:45,44.0,30.2,58.0,0.0,127,29.93,SE,4.3,7.4,0.0,,42.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,10:00,44.4,30.8,58.7,0.0,121,29.93,E,4.7,7.1,0.0,,42.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,10:15,43.8,31.2,60.8,0.0,113,29.93,E,6.1,8.5,0.0,,42.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,10:30,43.9,30.7,59.5,0.0,91,29.92,E,5.7,8.9,0.0,,42.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,10:45,44.4,31.2,59.4,0.0,103,29.92,E,4.0,6.0,0.0,,42.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,11:00,46.0,31.5,56.7,0.0,179,29.91,E,1.9,3.9,0.0,,42.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,11:15,48.2,32.7,54.8,0.0,281,29.91,N ,2.0,4.2,0.0,,42.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,11:30,49.9,33.3,52.6,0.0,308,29.9,SW,3.1,7.8,0.0,,42.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,11:45,51.2,35.2,54.0,0.0,375,29.9,SW,4.9,9.9,0.0,,42.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,12:00,51.4,36.1,55.8,0.0,328,29.89,S,6.3,15.3,0.0,,42.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,12:15,51.3,36.9,57.7,0.0,303,29.89,S,6.6,12.1,0.0,,42.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,12:30,51.7,37.2,57.6,0.0,281,29.88,S,7.5,12.8,0.0,,42.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,12:45,51.7,36.9,56.9,0.0,201,29.87,S,9.0,15.7,0.0,,42.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,13:00,51.8,36.9,56.6,0.0,221,29.87,SW,9.3,15.7,0.0,,42.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,13:15,52.6,37.2,55.6,0.0,326,29.86,SW,8.5,16.7,0.0,,42.4,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,13:30,52.8,37.4,55.8,0.0,248,29.86,S,9.2,15.3,0.0,,42.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,13:45,53.9,38.0,54.6,0.0,345,29.86,S,8.0,15.7,0.0,,42.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,14:00,55.0,38.2,53.0,0.0,332,29.85,SW,10.4,18.2,0.0,,42.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,14:15,55.1,38.4,53.2,0.0,294,29.85,SW,8.7,14.6,0.0,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,14:30,55.1,38.6,53.7,0.0,232,29.85,SW,7.7,17.5,0.0,,42.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,14:45,54.9,38.6,54.0,0.0,197,29.85,SW,8.9,16.0,0.0,,43.0,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,15:00,54.8,38.7,54.4,0.0,161,29.86,SW,6.8,13.2,0.0,,43.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,15:15,54.8,38.1,53.3,0.0,123,29.86,SW,6.4,17.5,0.0,,43.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,15:30,54.8,37.9,52.6,0.0,97,29.86,W,7.5,13.2,0.0,,43.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,15:45,53.7,37.0,53.0,0.0,90,29.86,W,7.3,13.2,0.0,,43.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,16:00,53.5,36.4,52.1,0.0,71,29.84,SW,9.4,18.9,0.0,,43.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,16:15,53.3,36.3,52.4,0.0,72,29.85,SW,8.2,13.5,0.0,,43.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,16:30,53.4,36.7,52.8,0.0,108,29.85,SW,8.0,13.9,0.0,,43.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,16:45,53.8,37.0,52.8,0.0,122,29.85,SW,10.1,16.7,0.0,,43.9,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,17:00,53.4,37.4,54.4,0.0,91,29.86,W,7.5,13.5,0.0,,44.0,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,17:15,53.3,37.3,54.4,0.0,91,29.86,W,8.0,14.2,0.0,,44.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,17:30,53.5,37.2,53.9,0.0,65,29.86,W,8.4,14.6,0.0,,44.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,17:45,53.2,37.4,54.8,0.0,27,29.86,SW,4.9,10.3,0.0,,44.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,18:00,52.5,37.6,56.6,0.0,10,29.87,SW,3.9,7.8,0.0,,44.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,18:15,51.9,37.4,57.5,0.0,2,29.87,W,5.6,12.4,0.0,,44.3,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,18:30,51.2,37.8,60.1,0.0,0,29.88,SW,2.1,4.9,0.0,,44.4,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,18:45,50.7,37.8,61.0,0.0,0,29.88,SW,3.5,7.8,0.0,,44.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,19:00,50.7,38.2,62.1,0.0,0,29.88,W,2.3,5.3,0.0,,44.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,19:15,50.4,38.4,63.3,0.0,0,29.88,NW,2.3,5.7,0.0,,44.5,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,19:30,49.8,38.4,64.6,0.0,0,29.89,NW,4.3,7.8,0.0,,44.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,19:45,49.8,38.4,64.6,0.0,0,29.89,W,4.2,7.4,0.0,,44.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,20:00,49.7,38.5,65.1,0.0,0,29.89,W,3.0,4.9,0.0,,44.6,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,20:15,49.1,38.6,66.7,0.0,0,29.88,W,3.7,6.0,0.0,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,20:30,48.9,38.6,67.6,0.0,0,29.88,W,1.3,3.1,0.0,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,20:45,47.6,39.3,72.6,0.0,0,29.88,NE,2.9,4.6,0.0,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,21:00,47.1,39.5,74.6,0.0,0,29.88,NE,2.8,4.2,0.01,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,21:15,47.3,39.6,74.3,0.0,0,29.88,NE,2.1,3.5,0.02,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,21:30,47.1,40.0,76.1,0.0,0,29.87,N,1.6,3.1,0.2,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,21:45,46.6,40.1,77.9,0.0,0,29.87,NE,2.5,4.2,0.2,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,22:00,46.2,40.9,81.7,0.0,0,29.86,NE,2.4,3.5,0.31,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,22:15,45.5,41.6,86.3,0.0,0,29.86,NE,2.6,3.9,0.22,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,22:30,45.7,42.1,87.3,0.0,0,29.86,N ,1.9,3.1,0.06,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,22:45,45.5,42.2,88.0,0.0,0,29.85,N ,1.5,2.8,0.01,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,23:00,45.4,42.3,88.8,0.0,0,29.84,NE,2.4,3.5,0.01,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,23:15,45.0,42.2,90.0,0.0,0,29.84,NE,2.4,3.9,0.04,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,23:30,45.5,43.0,90.8,0.0,0,29.84,E,3.5,6.0,0.11,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,23:45,45.7,42.9,90.0,0.0,0,29.83,NE,2.9,4.9,0.25,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-11,24:00,45.3,42.7,90.6,0.0,0,29.82,NW,1.2,3.5,0.12,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-12,00:15,45.3,42.9,91.4,0.0,0,29.82,W,1.2,2.4,0.16,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-12,00:30,45.3,43.1,92.0,0.0,0,29.81,SW,2.0,3.9,0.71,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-12,00:45,45.0,43.2,93.3,0.0,0,29.81,W,1.2,2.8,0.84,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
2010-03-12,01:00,44.5,43.0,94.4,0.0,0,29.8,E,1.2,2.4,0.87,,44.7,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:26.422851
