Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2011-03-10,00:15,46.0,42.8,88.3,0.0,0.0,29.84,NW,4.9,8.2,0.87,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,00:30,46.4,42.9,87.6,0.0,0.0,29.84,NW,6.7,9.6,0.89,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,00:45,46.6,43.4,88.3,0.0,0.0,29.85,NW,5.7,8.9,0.93,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,01:00,46.4,43.7,90.1,0.01,0.0,29.85,NW,4.8,6.7,0.91,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,01:15,45.8,43.7,92.3,0.01,0.0,29.84,W,4.7,7.4,0.9,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,01:30,45.7,43.9,93.5,0.01,0.0,29.84,W,4.5,6.0,0.9,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,01:45,45.5,43.8,93.7,0.0,0.0,29.84,W,5.1,6.7,0.9,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,02:00,45.3,43.5,93.2,0.01,0.0,29.84,W,4.7,7.1,0.9,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,02:15,45.4,43.3,92.4,0.01,0.0,29.83,W,3.4,5.7,0.9,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,02:30,45.2,43.2,92.6,0.0,0.0,29.82,W,3.0,3.9,0.9,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,02:45,45.2,43.1,92.3,0.01,0.0,29.82,W,2.3,3.9,0.91,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,03:00,45.2,43.1,92.2,0.0,0.0,29.82,W,1.6,2.8,0.9,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,03:15,45.2,43.0,92.0,0.0,0.0,29.81,NW,0.5,2.4,0.91,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,03:30,44.9,42.8,92.2,0.01,0.0,29.8,N,1.4,4.6,0.91,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,03:45,47.7,40.6,76.2,0.0,0.0,29.8,W,10.1,15.7,0.9,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,04:00,48.0,40.0,73.5,0.0,0.0,29.79,SW,11.8,18.5,0.86,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,04:15,48.0,39.5,72.1,0.0,0.0,29.79,W,7.9,15.3,0.84,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,04:30,48.0,39.2,71.4,0.0,0.0,29.78,W,7.5,14.2,0.67,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,04:45,47.0,39.3,74.4,0.0,0.0,29.77,SW,9.9,13.5,0.16,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,05:00,46.5,39.3,75.9,0.0,0.0,29.76,SW,8.2,11.0,0.0,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,05:15,45.8,39.4,78.0,0.0,0.0,29.76,W,5.0,7.4,0.0,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,05:30,45.4,39.6,79.9,0.0,0.0,29.76,E,4.2,7.8,0.02,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,05:45,44.7,40.6,85.5,0.0,0.0,29.76,SE,5.8,8.5,0.01,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
2011-03-10,06:00,44.5,41.9,90.5,0.0,0.0,29.76,SE,6.0,9.2,0.01,,42.8,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:39:42.829009
