Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2015-10-29,00:15,45.3,45.3,100.0,0.0,0,30.0,SW,0.4,2.4,0.77,49.4,53.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:40:57.167891
2015-10-29,00:30,45.2,45.2,100.0,0.0,0,30.0,NW,0.3,2.1,0.78,49.4,53.2,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:40:57.167891
2015-10-29,00:45,45.3,45.3,100.0,0.0,0,30.01,N,0.6,2.8,0.77,49.4,53.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:40:57.167891
2015-10-29,01:00,45.5,45.5,100.0,0.0,0,30.01,N,0.7,3.1,0.77,49.4,53.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:40:57.167891
2015-10-29,01:15,45.6,45.6,100.0,0.0,0,30.01,NW,2.6,4.9,0.78,49.4,53.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:40:57.167891
2015-10-29,01:30,45.4,45.4,100.0,0.0,0,30.01,NW,2.4,3.9,0.78,49.4,53.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:40:57.167891
2015-10-29,01:45,45.3,45.3,100.0,0.0,0,30.01,NW,1.1,2.8,0.77,49.4,53.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:40:57.167891
2015-10-29,02:00,45.3,45.3,100.0,0.0,0,30.01,NW,2.2,3.5,0.78,49.4,53.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:40:57.167891
2015-10-29,02:15,45.2,45.2,100.0,0.0,0,30.01,N,2.7,3.9,0.77,49.3,53.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:40:57.167891
2015-10-29,02:30,45.4,45.4,100.0,0.01,0,30.01,NW,0.4,2.8,0.77,49.3,53.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:40:57.167891
2015-10-29,02:45,45.5,45.5,100.0,0.0,0,30.01,N ,1.3,3.9,0.77,49.3,53.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:40:57.167891
2015-10-29,03:00,45.5,45.5,100.0,0.0,0,30.01,NW,0.1,1.7,0.77,49.4,53.1,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:40:57.167891
2015-10-29,03:15,45.3,45.3,100.0,0.0,0,30.01,E,1.6,3.9,0.77,49.4,53.0,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:40:57.167891
2015-10-29,03:30,44.9,44.9,100.0,0.0,0,30.01,S,1.6,4.6,0.76,49.4,53.0,"Toppenish, Yakima County",310031,Toppenish,2020-12-15 19:40:57.167891
