Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2020-12-12,23:15,33.0,33.0,100.0,0.0,0,29.93,N,1.0,2.4,0.63,39.7,43.1,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:31:39.328348
2020-12-12,23:30,33.1,33.1,100.0,0.0,0,29.93,NW,1.3,3.1,0.65,39.6,43.1,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:31:39.328348
2020-12-12,23:45,33.1,33.1,100.0,0.0,0,29.93,E,1.0,2.8,0.74,39.6,43.0,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:31:39.328348
2020-12-12,24:00,33.3,33.3,100.0,0.0,0,29.93,N,0.7,2.1,0.81,39.6,43.0,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:31:39.328348
2020-12-13,00:15,33.6,33.6,100.0,0.0,0,29.93,N,1.5,3.1,0.84,39.5,43.0,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:31:39.328348
2020-12-13,00:30,33.6,33.6,100.0,0.0,0,29.94,S,1.1,2.4,0.8,39.5,42.9,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:31:39.328348
2020-12-13,00:45,33.6,33.6,100.0,0.0,0,29.94,W,0.6,2.4,0.8,39.5,42.9,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:31:39.328348
2020-12-13,01:00,35.0,35.0,100.0,0.0,0,29.94,W,2.2,5.7,0.82,39.5,42.9,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:31:39.328348
2020-12-13,01:15,36.8,36.5,98.6,0.0,0,29.93,N,2.2,3.9,0.8,39.4,42.9,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:31:39.328348
2020-12-13,01:30,37.1,35.9,95.3,0.01,0,29.93,N,1.5,2.8,0.77,39.4,42.8,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:31:39.328348
