Date,Time PDT,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 1.5m Leaf Wet u., 2 in. Soil Tmp °F, 8 in. Soil Tmp °F,Location,Station ID,Station Name,Download Timestamp
2021-02-10,23:15,34.3,-75.5,0.3,0.0,0,30.18,NW,0.6,3.5,0.0,40.5,42.6,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:32:59.033886
2021-02-10,23:30,34.4,-75.2,0.3,0.0,0,30.18,S,0.4,2.1,0.0,40.4,42.6,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:32:59.033886
2021-02-10,23:45,34.3,-75.5,0.3,0.0,0,30.17,N ,0.9,3.1,0.0,40.4,42.6,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:32:59.033886
2021-02-10,24:00,34.3,-75.6,0.3,0.0,0,30.18,NE,1.3,5.7,0.0,40.3,42.6,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:32:59.033886
2021-02-11,00:15,34.2,-75.4,0.3,0.0,0,30.18,NE,1.1,2.4,0.0,40.3,42.5,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:32:59.033886
2021-02-11,00:30,34.1,-75.7,0.3,0.0,0,30.18,NE,1.2,3.9,0.0,40.2,42.5,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:32:59.033886
2021-02-11,00:45,34.1,-75.6,0.3,0.0,0,30.18,NW,0.3,2.1,0.0,40.2,42.5,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:32:59.033886
2021-02-11,01:00,34.1,-75.6,0.3,0.0,0,30.18,NE,0.7,2.8,0.0,40.1,42.5,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:32:59.033886
2021-02-11,01:15,34.1,-21.3,8.0,0.0,0,30.18,NE,1.1,3.1,0.0,40.1,42.5,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:32:59.033886
2021-02-11,01:30,34.1,-57.5,1.0,0.0,0,30.17,NE,1.2,4.9,0.0,40.1,42.4,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:32:59.033886
2021-02-11,01:45,34.1,-75.7,0.3,0.0,0,30.17,NE,1.7,4.9,0.0,40.0,42.4,"Poulsbo.S, Poulsbo, Kitsap County",355001,Poulsbo.S,2021-04-15 13:32:59.033886
