Date,Time PST,Air Temp °F, 2<sup>nd</sup> Air Temp °F, Dew Point °F, Rel Hum %, Leaf Wet u., Wind Dir @ Speed mph, Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Tot Prec in, Solar Rad W/m², Atm. Press. inHg,Location,Station ID,Station Name,Download Timestamp
2017-05-06,00:15,47.4,47.0,40.9,77.9,0.0,NE@3.2,7.1,59.9,59.6,0.0,0,30.08,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-08 15:46:44.033523
2017-05-06,00:30,47.4,46.9,40.6,77.3,0.0,NE@2.4,4.9,59.8,59.6,0.0,0,30.08,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-08 15:46:44.033523
2017-05-06,00:45,47.0,46.6,40.5,77.9,0.0,NE@2.6,5.3,59.7,59.5,0.0,0,30.08,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-08 15:46:44.033523
2017-05-06,01:00,46.8,46.2,40.3,78.1,0.0,E@1.5,4.6,59.6,59.5,0.0,0,30.09,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-08 15:46:44.033523
2017-05-06,01:15,46.4,45.8,41.2,82.1,0.0,SE@2.2,5.3,59.5,59.5,0.0,0,30.09,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-08 15:46:44.033523
2017-05-06,01:30,46.1,45.5,41.8,84.8,0.0,E@1.5,4.2,59.4,59.4,0.0,0,30.09,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-08 15:46:44.033523
2017-05-06,01:45,45.9,45.4,42.0,86.0,0.0,E@1.9,4.9,59.3,59.4,0.0,0,30.1,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-08 15:46:44.033523
2017-05-06,02:00,45.8,45.3,42.1,86.9,0.02,SE@1.9,4.9,59.2,59.3,0.0,0,30.1,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-08 15:46:44.033523
2017-05-06,02:15,45.6,45.1,42.2,87.5,0.07,SE@2.3,4.9,59.1,59.3,0.0,0,30.1,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-08 15:46:44.033523
2017-05-06,02:30,45.5,44.9,42.4,88.7,0.61,SE@1.2,3.9,59.0,59.2,0.0,0,30.1,"Poulsbo South, Poulsbo, Kitsap County",355001,Poulsbo South,2017-12-08 15:46:44.033523
